,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),San Andreas (Carrizo) rev output,San Andreas (Cholame) rev output,San Andreas (Mojave S) output,San Andreas (Coachella) rev output,San Jacinto (Anza) rev output,Garlock (West) output
97735,0,0,0,1,0,0,0,0,0,0,0,0
97736,1,1,1,1,0,0,0,0,0,0,1,0
97737,1,1,0,0,0,0,0,0,0,1,0,0
97738,1,1,0,1,1,0,0,0,0,0,0,0
97739,1,1,0,0,0,0,0,0,0,0,0,0
97740,1,1,1,1,0,0,0,0,0,0,0,0
97741,1,1,0,1,0,0,0,0,0,0,0,0
97742,1,1,1,0,1,0,0,0,0,0,0,0
97743,1,1,0,0,0,0,0,0,0,0,0,0
97744,0,0,0,0,1,0,0,0,0,0,0,0
97745,1,1,1,0,0,1,0,0,0,0,0,0
97746,1,1,0,0,0,0,0,0,0,0,0,0
97747,0,0,0,0,0,1,0,0,0,0,0,0
97748,1,1,1,1,1,1,0,0,0,0,0,0
97749,0,0,0,1,0,0,1,1,0,0,0,0
97750,0,0,0,0,1,0,0,0,0,1,0,0
97751,0,0,1,1,0,0,0,0,0,0,0,0
97752,1,1,1,1,0,0,0,0,0,0,0,0
97753,0,0,1,0,0,1,0,0,0,0,0,0
97754,1,1,1,0,0,0,0,0,0,0,0,0
97755,1,1,0,0,0,1,0,0,0,0,0,0
97756,0,0,0,0,0,0,0,0,0,1,0,0
97757,0,0,0,0,0,0,0,0,0,0,0,0
97758,0,0,1,0,0,0,1,1,0,0,0,0
97759,0,0,0,0,0,0,0,0,0,0,0,0
97760,0,0,0,1,0,0,0,0,0,0,0,0
97761,0,0,0,0,1,0,1,1,1,0,0,0
97762,0,1,1,0,0,0,0,0,0,0,0,0
97763,0,0,0,1,0,1,1,1,0,0,0,0
97764,1,1,0,1,1,0,0,0,1,0,0,0
97765,0,0,1,0,0,1,0,0,0,0,0,0
97766,1,1,0,1,0,0,0,0,0,0,0,0
97767,1,0,0,1,1,0,0,0,0,0,0,0
97768,1,0,0,0,0,0,0,1,0,0,1,0
97769,1,1,0,0,0,1,0,0,0,0,1,0
97770,1,1,1,1,0,0,0,0,0,0,0,0
97771,1,1,1,0,0,0,0,0,0,0,0,0
97772,1,1,1,1,0,0,0,0,0,0,0,0
97773,1,1,1,1,1,1,0,0,0,0,0,0
97774,1,1,0,0,0,0,0,0,0,0,0,0
97775,1,1,1,0,0,0,0,0,0,1,0,0
97776,1,0,1,1,1,0,1,1,0,0,0,0
97777,1,0,0,0,0,0,0,0,0,0,0,0
97778,1,1,1,0,0,0,0,0,0,0,0,0
97779,1,1,1,1,1,0,0,0,0,0,0,0
97780,1,1,1,0,0,0,0,0,0,1,0,0
97781,1,0,1,0,0,0,0,0,0,0,1,0
97782,0,0,0,0,0,0,0,0,1,0,0,0
97783,0,0,0,0,0,0,0,0,1,0,0,1
97784,1,1,0,1,0,0,0,0,0,0,0,0
97785,0,0,0,1,0,0,0,0,0,0,0,0
97786,1,1,1,0,1,0,0,0,0,0,0,0
97787,1,1,1,1,0,0,0,0,0,0,0,0
97788,1,1,1,0,0,0,0,0,0,0,1,0
97789,1,1,1,1,0,0,0,0,0,0,0,1
97790,0,0,0,1,0,0,0,0,0,0,0,0
97791,0,0,0,0,0,0,1,0,1,0,0,0
97792,1,1,1,0,0,0,0,0,0,0,0,0
97793,0,0,1,0,0,0,0,0,0,0,0,0
97794,0,0,0,1,0,0,0,0,0,0,0,0
97795,1,1,1,0,0,1,0,0,0,0,0,0
97796,0,1,0,1,0,0,1,0,0,0,0,1
97797,2,1,1,1,0,0,0,0,0,0,0,0
97798,1,1,1,0,1,0,0,0,0,1,0,0
97799,1,1,1,1,0,0,0,0,0,0,0,0
97800,1,1,1,0,1,0,0,0,0,0,0,0
97801,1,1,0,0,0,0,0,0,1,0,0,0
97802,1,1,0,0,1,0,0,0,0,1,0,0
97803,0,0,0,0,0,0,0,0,0,0,0,0
97804,0,0,0,0,0,0,1,1,1,0,0,0
97805,1,1,0,0,0,0,0,0,1,0,0,0
97806,1,1,1,1,0,0,0,0,0,0,0,0
97807,0,0,1,0,0,0,1,1,0,0,0,0
97808,1,1,1,0,1,0,0,0,0,0,0,0
97809,0,0,0,1,0,0,0,0,0,0,0,0
97810,1,1,0,1,0,0,0,0,0,0,0,0
97811,1,1,1,1,0,0,0,0,0,0,0,0
97812,0,0,0,0,1,0,0,0,0,1,0,0
97813,1,1,1,0,0,0,0,0,0,1,0,0
97814,0,0,1,1,0,0,0,0,0,0,0,1
97815,0,0,1,0,0,0,0,0,0,0,0,1
97816,1,1,1,0,0,0,0,0,0,0,1,0
97817,1,1,0,1,0,0,0,0,0,0,0,1
97818,1,1,0,1,0,0,0,0,0,0,0,0
97819,1,1,0,0,0,1,0,0,1,0,0,1
97820,1,0,1,0,0,0,0,0,0,0,0,0
97821,0,0,1,0,0,0,0,0,0,1,0,0
97822,1,1,1,0,0,1,0,0,0,1,0,0
97823,1,1,0,1,0,0,0,0,0,0,0,0
97824,1,1,1,1,0,0,0,0,0,0,0,0
97825,1,1,1,0,0,0,0,0,0,0,1,0
97826,0,0,0,1,1,0,0,0,1,0,0,1
97827,1,1,1,0,1,0,0,0,0,0,0,0
97828,1,1,1,1,1,0,0,0,0,0,0,0
97829,1,1,0,0,0,0,0,0,0,1,1,1
97830,0,0,1,1,0,0,0,0,0,0,0,0
97831,1,1,1,1,0,0,0,0,0,0,0,0
97832,1,1,1,1,1,0,0,1,0,0,0,0
97833,0,1,0,1,0,0,1,0,1,0,0,0
97834,1,1,1,0,1,0,0,0,0,1,0,0
97835,1,1,0,1,0,0,0,0,1,0,0,0
97836,0,0,0,1,1,1,1,1,1,0,0,0
97837,0,0,0,0,0,0,0,0,0,0,0,0
97838,0,0,0,0,1,0,0,0,0,0,0,0
97839,0,0,0,0,0,0,1,1,1,1,0,0
97840,0,0,0,0,0,0,0,0,0,0,0,0
97841,1,1,0,0,0,0,0,0,1,0,0,0
97842,1,1,1,0,1,0,0,0,0,0,0,1
97843,1,2,0,1,0,0,0,0,0,0,0,0
97844,0,0,1,1,0,0,1,1,0,0,0,0
97845,1,1,0,0,0,0,0,0,0,0,0,0
97846,1,1,1,0,1,0,0,0,0,0,0,0
97847,1,1,1,1,0,0,0,0,0,0,0,0
97848,1,0,1,0,0,0,0,0,0,0,0,0
97849,0,0,1,1,1,0,0,0,0,0,0,0
97850,0,0,1,1,0,0,1,1,0,0,0,0
97851,1,1,0,1,0,0,0,0,0,0,0,0
97852,1,1,1,0,0,0,0,0,0,0,0,0
97853,1,1,0,0,0,0,0,0,0,0,0,0
97854,1,0,1,0,0,0,0,0,0,0,0,0
97855,0,0,0,0,1,0,0,0,0,0,0,0
97856,1,1,1,1,0,0,0,0,0,0,0,0
97857,1,1,1,0,0,0,0,0,0,1,0,0
97858,2,1,1,1,0,1,0,0,0,0,0,0
97859,0,0,0,0,0,1,0,0,0,0,0,0
97860,0,1,0,0,0,0,0,0,0,0,0,0
97861,1,1,1,0,0,0,0,0,0,0,0,0
97862,0,0,1,1,0,0,0,0,0,0,0,0
97863,0,1,0,0,0,0,0,0,0,0,0,0
97864,1,1,0,0,1,1,1,0,0,0,0,0
97865,1,1,1,0,0,0,0,0,0,0,0,0
97866,0,0,0,0,1,0,0,0,1,0,0,1
97867,0,0,0,0,0,0,0,0,1,0,0,0
97868,1,1,1,1,0,0,0,0,0,0,0,0
97869,1,1,0,1,0,1,0,0,0,0,0,0
97870,1,1,0,0,0,0,0,0,0,0,0,0
97871,0,0,0,0,0,0,0,0,0,0,0,0
97872,0,1,0,0,1,0,0,0,0,0,0,0
97873,0,0,1,0,0,0,1,1,0,1,0,0
97874,1,1,1,0,1,0,0,0,0,0,0,0
97875,1,1,1,0,0,0,0,0,0,0,0,0
97876,1,1,1,1,0,1,0,0,0,0,0,0
97877,1,1,1,1,0,0,0,0,0,0,0,0
97878,0,0,0,1,0,0,0,0,0,0,0,0
97879,1,1,0,0,0,0,0,0,0,0,1,0
97880,0,0,0,0,0,1,0,0,0,0,1,0
97881,0,0,1,0,0,0,1,0,0,0,0,0
97882,1,1,0,1,0,0,0,0,0,0,0,0
97883,0,0,1,0,0,0,1,1,0,0,0,0
97884,1,1,1,0,0,0,0,0,0,0,0,0
97885,0,0,0,0,0,0,0,0,0,0,1,0
97886,1,1,1,1,0,0,0,0,0,0,0,0
97887,1,1,1,1,1,0,0,0,0,0,0,0
97888,1,1,1,0,0,0,0,0,0,0,1,0
97889,0,0,0,0,0,0,1,1,0,1,0,0
97890,2,1,1,0,0,0,0,0,0,0,0,0
97891,0,0,1,0,1,1,0,0,0,0,0,0
97892,0,0,1,1,0,0,0,0,0,0,0,1
97893,1,1,1,1,0,1,0,0,0,0,0,0
97894,0,1,1,0,1,1,1,1,0,0,0,0
97895,1,1,0,0,1,0,0,0,0,0,0,0
97896,1,1,0,1,1,0,0,0,0,0,0,0
97897,1,1,1,0,0,0,0,0,0,0,0,0
97898,0,0,0,1,0,1,1,1,1,0,0,0
97899,0,0,0,0,1,0,1,1,1,0,0,0
97900,0,0,0,0,1,0,1,1,1,0,0,0
97901,1,1,1,1,0,0,0,0,0,0,0,0
97902,1,0,1,0,0,0,0,0,0,0,0,1
97903,0,0,0,0,0,0,1,1,0,0,0,0
97904,1,1,1,0,1,0,0,0,0,0,0,0
97905,0,0,1,0,0,0,0,0,0,1,0,0
97906,1,1,1,0,0,0,0,0,0,0,0,0
97907,1,1,0,0,1,0,0,0,1,0,0,0
97908,1,1,1,0,1,1,0,0,0,0,0,0
97909,0,0,1,1,0,1,1,1,0,0,0,0
97910,0,0,0,0,0,0,0,0,0,0,0,0
97911,1,1,0,0,0,0,1,0,0,0,0,0
97912,1,1,1,0,0,0,0,0,0,1,0,0
97913,0,0,0,0,1,0,0,0,0,0,0,0
97914,1,1,0,0,0,0,0,0,0,0,0,0
97915,1,1,0,1,0,0,0,0,0,0,0,0
97916,1,1,0,0,0,0,0,0,0,0,0,0
97917,0,0,1,0,0,0,1,1,0,0,0,0
97918,1,1,1,0,0,0,0,0,0,0,0,0
97919,1,1,0,0,0,0,0,0,0,0,0,0
97920,1,1,0,1,1,0,0,1,1,0,0,0
97921,0,0,1,0,0,1,1,1,0,0,0,0
97922,1,1,1,0,0,1,0,0,0,1,0,0
97923,1,0,0,1,0,0,0,0,1,0,0,0
97924,1,1,1,1,0,0,0,0,0,0,0,0
97925,0,0,0,0,0,0,1,1,0,0,0,0
97926,1,1,1,1,0,1,0,0,0,0,0,0
97927,0,0,1,1,0,0,0,0,0,0,0,0
97928,0,1,0,0,0,0,0,0,0,0,0,0
97929,0,0,0,1,0,0,1,1,0,0,0,0
97930,1,1,1,0,0,1,0,0,0,0,0,0
97931,1,1,0,0,0,0,0,0,0,0,1,0
97932,1,1,1,0,0,0,0,0,0,0,0,0
97933,1,1,1,0,0,0,0,0,0,0,0,0
97934,1,1,1,0,0,0,0,0,0,0,1,0
97935,1,1,1,0,0,0,0,0,0,0,0,0
97936,2,1,1,1,0,0,0,0,0,0,0,0
97937,1,1,1,1,0,0,0,0,0,0,0,0
97938,0,0,0,0,0,0,1,1,1,0,0,0
97939,0,0,1,0,0,0,0,0,0,0,0,0
97940,1,1,0,0,0,0,0,0,0,0,1,0
97941,1,1,1,0,0,0,0,0,0,0,0,0
97942,1,1,1,0,0,0,0,0,0,0,0,0
97943,0,0,0,1,0,0,1,1,1,0,0,0
97944,1,1,1,0,0,0,0,0,0,0,1,0
97945,2,1,1,0,1,0,0,0,0,0,0,0
97946,1,1,1,0,0,1,0,0,0,1,0,0
97947,0,0,1,1,0,0,1,1,0,0,0,0
97948,0,0,0,0,0,0,0,0,0,0,1,0
97949,1,1,1,0,0,0,0,0,0,0,0,0
97950,1,1,1,0,0,0,0,0,0,0,0,0
97951,1,1,0,1,0,0,0,0,0,0,0,0
97952,1,1,1,1,1,0,0,0,0,0,0,0
97953,0,0,1,0,0,1,0,0,0,0,0,0
97954,1,1,1,0,0,0,0,0,0,0,0,0
97955,0,0,1,1,1,0,1,1,0,0,0,0
97956,1,1,0,0,0,0,0,0,0,0,0,0
97957,0,0,0,0,0,0,0,0,0,0,1,0
97958,1,1,0,1,0,0,0,0,0,0,0,0
97959,1,1,1,0,1,0,1,1,0,0,0,0
97960,0,0,1,0,0,0,1,1,0,0,0,0
97961,1,1,1,1,0,0,0,0,0,0,0,0
97962,0,0,0,0,0,0,0,0,0,0,0,0
97963,0,0,1,0,0,0,0,0,0,1,0,0
97964,1,1,1,1,0,1,0,0,0,0,0,0
97965,0,0,0,0,0,1,0,0,0,0,0,0
97966,1,1,0,1,0,0,0,0,0,0,0,0
97967,1,1,1,1,0,0,0,0,0,0,0,0
97968,1,1,1,0,1,0,0,0,0,0,0,0
97969,1,1,1,0,0,1,0,0,0,0,0,0
97970,1,1,0,0,0,0,0,0,0,0,1,0
97971,0,1,0,1,0,0,1,0,0,0,0,0
97972,0,0,1,0,0,1,1,1,0,1,0,0
97973,0,0,0,0,0,0,0,0,1,0,0,0
97974,0,0,1,1,0,0,0,0,0,0,0,0
97975,0,0,0,0,0,0,1,1,1,0,1,1
97976,0,1,1,1,0,1,0,0,0,0,0,0
97977,0,0,0,0,1,1,0,0,0,0,0,0
97978,1,1,1,0,0,0,0,0,0,0,0,0
97979,0,0,0,1,0,0,0,0,0,0,0,0
97980,1,1,1,0,0,0,0,0,0,0,0,0
97981,1,1,1,0,0,1,0,0,0,0,0,0
97982,0,0,0,1,1,0,0,0,0,0,0,0
97983,1,1,1,1,1,0,1,0,0,0,0,0
97984,0,0,0,0,0,0,1,1,0,0,0,0
97985,0,0,0,0,0,1,0,0,0,0,0,0
97986,1,1,0,0,0,0,0,0,1,0,1,0
97987,0,0,0,0,0,0,0,0,0,0,0,0
97988,0,0,0,0,1,0,1,0,1,0,0,0
97989,1,1,1,0,0,0,0,0,0,1,0,0
97990,1,1,1,0,0,0,0,0,0,0,0,0
97991,0,0,1,0,0,0,0,0,0,0,1,0
97992,1,1,1,0,0,1,0,1,0,0,0,0
97993,0,0,0,0,0,0,0,0,0,1,1,0
97994,0,0,0,0,0,1,0,0,0,1,0,0
97995,0,0,1,1,0,0,0,0,0,0,0,0
97996,1,1,1,1,0,0,0,0,0,0,0,0
97997,1,1,1,1,1,0,0,0,0,0,0,0
97998,0,0,1,1,0,0,0,0,0,0,0,0
97999,1,1,1,1,0,0,0,0,0,0,0,0
98000,1,0,1,1,0,0,0,0,0,0,0,0
98001,0,0,0,1,1,1,0,0,0,0,0,0
98002,0,0,1,1,0,0,0,0,0,0,0,0
98003,0,0,0,1,0,0,1,1,1,0,0,0
98004,0,0,0,0,0,0,0,0,1,0,0,0
98005,1,1,0,0,0,0,0,0,0,0,0,0
98006,1,1,1,0,0,0,0,0,0,0,0,0
98007,1,1,1,0,1,0,0,0,0,0,0,0
98008,1,1,1,0,1,0,0,0,0,0,0,0
98009,0,0,0,1,1,0,0,0,0,0,0,0
98010,0,0,0,0,0,0,0,0,0,0,0,0
98011,0,0,0,0,0,0,0,0,0,0,0,0
98012,1,1,1,0,0,0,0,0,0,1,0,0
98013,1,1,1,0,0,0,0,0,0,0,0,0
98014,1,1,1,1,1,0,0,0,0,0,0,0
98015,1,1,0,1,1,0,0,0,0,0,0,0
98016,0,0,0,1,0,0,1,1,1,0,0,1
98017,1,1,1,1,0,0,0,0,0,0,0,0
98018,0,0,0,1,0,0,0,0,0,0,1,0
98019,0,0,1,1,0,0,0,0,0,0,0,0
98020,0,0,1,1,0,0,0,0,0,0,0,1
98021,1,1,1,0,1,1,0,0,0,0,0,0
98022,0,0,0,0,0,0,0,0,0,0,0,0
98023,1,1,1,0,1,0,0,0,0,0,0,0
98024,2,1,1,0,1,0,0,0,0,1,0,0
98025,0,0,0,0,0,0,0,0,0,0,0,0
98026,1,1,1,0,1,0,0,0,0,0,0,0
98027,0,0,1,1,0,0,0,0,0,0,0,0
98028,1,1,0,1,0,0,0,0,0,0,0,0
98029,1,1,0,0,0,0,0,0,1,0,0,0
98030,1,1,1,1,0,1,0,0,0,0,0,0
98031,1,1,0,0,0,0,0,0,1,0,0,0
98032,0,0,0,0,0,1,1,1,0,0,0,0
98033,0,0,1,0,1,0,1,1,0,0,0,0
98034,1,1,0,0,0,0,0,0,0,0,0,0
98035,0,0,0,0,0,0,0,0,0,1,0,0
98036,1,0,1,0,0,1,0,0,0,0,0,0
98037,1,1,1,1,0,0,0,0,0,0,0,0
98038,0,0,1,0,0,0,0,0,0,0,1,0
98039,1,1,1,1,0,1,0,0,0,0,0,0
98040,1,1,1,0,0,0,0,0,0,1,0,0
98041,1,1,1,1,1,0,0,0,0,0,0,0
98042,1,0,0,0,0,0,0,0,1,0,1,1
98043,0,0,0,1,0,0,1,1,0,0,0,0
98044,1,1,0,1,1,0,0,0,0,0,0,0
98045,1,1,1,0,0,0,0,0,0,0,0,0
98046,0,0,1,0,0,1,1,1,0,0,0,0
98047,1,1,0,1,0,0,0,0,0,0,0,0
98048,0,0,1,0,0,0,1,1,0,0,0,0
98049,0,0,0,0,0,0,0,0,0,0,0,0
98050,1,0,1,1,1,0,0,1,0,0,0,0
98051,0,0,0,0,1,0,1,1,1,0,0,0
98052,1,1,1,0,0,1,0,0,0,0,1,0
98053,1,1,1,0,0,0,0,0,0,0,0,0
98054,0,1,1,1,0,1,0,0,0,0,0,0
98055,0,0,0,0,0,0,0,0,0,0,1,0
98056,1,1,1,0,1,0,0,0,0,0,0,1
98057,1,1,0,1,0,0,0,0,1,0,1,1
98058,1,1,0,0,0,0,0,0,0,0,0,0
98059,1,1,1,0,0,0,0,0,0,1,1,0
98060,1,1,1,1,0,0,0,0,0,0,0,0
98061,1,1,1,0,0,0,0,0,0,0,0,0
98062,0,0,0,0,0,1,0,0,0,0,1,0
98063,0,0,0,1,0,0,0,0,0,0,0,0
98064,1,1,1,0,0,0,0,0,0,0,0,0
98065,0,0,0,0,0,1,0,0,0,0,0,0
98066,0,0,1,0,0,0,0,0,0,0,0,0
98067,1,1,0,1,0,1,0,0,0,0,0,0
98068,1,1,1,0,0,1,0,0,0,0,0,0
98069,1,1,0,0,0,0,0,0,1,0,0,0
98070,0,0,2,0,0,0,1,0,0,0,0,0
98071,1,1,1,0,0,1,0,0,0,0,0,0
98072,1,1,0,0,0,0,0,0,0,0,0,0
98073,1,1,1,0,1,0,0,0,0,0,0,0
98074,1,1,1,1,0,0,0,0,0,0,0,0
98075,0,0,0,0,0,0,0,0,0,1,0,0
98076,0,0,1,1,0,0,0,0,0,0,0,0
98077,1,1,1,0,0,0,0,0,0,0,0,0
98078,0,0,0,0,1,0,0,0,0,1,0,0
98079,2,1,0,0,0,0,0,0,1,0,0,0
98080,0,0,1,0,0,1,0,0,0,0,0,0
98081,2,1,0,0,0,0,0,0,0,0,0,0
98082,0,0,1,0,0,0,0,0,0,0,0,0
98083,0,0,0,0,0,0,0,0,0,0,0,0
98084,1,1,1,1,0,0,0,0,0,0,0,0
98085,1,0,0,1,0,0,0,0,0,0,1,0
98086,1,1,0,0,0,0,0,0,0,0,0,0
98087,1,1,0,0,0,0,0,0,0,0,0,0
98088,0,0,1,0,0,0,1,1,0,0,0,0
98089,1,1,0,0,0,0,0,0,0,1,0,0
98090,0,0,0,1,0,0,0,0,0,0,0,0
98091,1,1,1,0,0,0,0,0,0,1,0,0
98092,0,0,0,0,0,0,1,1,0,1,0,0
98093,0,0,1,0,0,0,0,0,0,0,0,0
98094,1,1,0,0,1,0,0,0,0,0,0,1
98095,0,0,1,0,0,1,0,0,0,0,0,0
98096,1,0,0,0,0,0,0,1,0,0,0,0
98097,1,0,1,0,1,0,0,0,0,0,0,0
98098,1,1,0,0,1,0,0,0,1,0,0,0
98099,1,1,1,1,0,0,0,0,0,0,0,0
98100,0,0,0,1,0,0,1,1,1,0,0,0
98101,1,1,0,1,0,0,0,0,1,0,0,1
98102,0,0,0,0,0,0,0,0,0,0,1,0
98103,1,1,0,1,0,0,0,0,0,0,0,0
98104,1,1,1,1,1,0,0,0,0,0,0,0
98105,1,1,0,0,0,0,0,0,0,0,0,0
98106,0,1,0,1,0,0,0,0,0,0,0,0
98107,0,1,1,0,0,0,0,0,0,0,0,0
98108,1,1,0,0,0,0,0,0,0,0,0,0
98109,1,1,0,0,0,0,0,0,0,0,0,0
98110,1,1,1,1,0,1,0,0,0,0,0,0
98111,1,1,1,0,0,0,0,0,0,0,1,0
98112,1,1,1,1,1,0,0,0,0,0,0,0
98113,1,1,1,0,0,0,0,0,0,0,0,0
98114,1,1,1,1,0,1,0,0,0,0,0,0
98115,1,1,1,0,0,1,0,0,0,0,0,0
98116,1,0,1,0,0,0,0,1,0,0,0,0
98117,0,0,1,0,0,1,1,1,0,0,0,0
98118,1,1,0,1,0,0,0,0,1,0,0,1
98119,1,1,1,1,0,0,0,0,0,0,0,0
98120,1,1,0,0,0,1,0,0,0,0,0,0
98121,0,1,0,0,0,0,0,0,0,1,0,0
98122,1,1,0,1,1,0,0,0,0,0,0,0
98123,0,0,0,0,1,0,1,1,1,0,0,0
98124,1,0,0,1,1,0,0,1,1,0,0,0
98125,0,0,0,0,1,0,1,1,0,0,0,0
98126,1,1,0,0,1,0,0,0,0,0,0,0
98127,0,0,0,1,0,0,0,0,0,0,0,0
98128,1,1,1,0,0,0,0,0,0,0,0,0
98129,1,1,0,1,0,0,0,0,0,0,0,0
98130,1,1,0,0,0,0,0,0,1,0,0,0
98131,1,1,1,0,0,0,0,0,0,0,0,0
98132,0,0,0,0,0,0,0,0,0,0,0,0
98133,1,0,1,0,1,0,0,0,0,0,0,0
98134,1,1,1,0,0,0,0,0,0,0,0,0
98135,1,1,1,0,0,0,0,0,0,0,0,0
98136,1,1,1,1,1,0,0,0,0,0,0,0
98137,1,1,1,1,0,0,0,0,0,0,0,0
98138,1,1,0,1,1,0,0,0,0,0,0,0
98139,0,0,0,0,0,0,1,1,1,0,0,0
98140,0,0,1,0,0,0,0,0,0,1,0,0
98141,0,0,1,0,0,0,0,0,0,0,0,0
98142,1,1,1,1,0,0,0,0,0,0,0,0
98143,0,0,0,0,0,0,1,1,1,0,0,0
98144,0,0,0,1,0,0,1,1,1,0,0,0
98145,0,0,1,0,0,1,1,1,0,0,0,0
98146,1,1,1,0,1,0,0,0,0,0,0,0
98147,1,0,1,1,1,0,0,0,0,0,0,0
98148,1,1,1,1,0,0,0,0,0,0,0,0
98149,1,1,1,0,0,1,0,0,0,1,0,0
98150,1,1,0,1,0,0,0,0,0,0,0,0
98151,0,0,0,0,0,0,0,0,0,0,0,0
98152,0,1,0,1,0,0,1,0,1,0,0,0
98153,1,1,1,0,0,0,0,0,0,0,0,0
98154,1,1,1,0,0,1,0,0,0,0,0,0
98155,1,1,0,1,0,0,0,0,0,0,0,0
98156,0,0,0,0,0,0,0,0,0,0,0,0
98157,1,1,1,0,1,0,0,0,0,1,0,0
98158,0,0,1,1,0,0,0,0,0,0,0,0
98159,0,0,1,0,0,0,1,1,0,0,1,0
98160,1,1,1,0,0,0,0,0,0,0,1,0
98161,1,1,1,0,0,1,0,0,0,0,0,0
98162,0,0,0,1,0,0,0,0,0,0,0,0
98163,1,1,1,1,1,1,0,0,0,0,0,0
98164,0,0,1,1,1,0,1,1,0,0,0,0
98165,1,1,1,0,0,0,0,0,0,0,0,0
98166,1,1,1,0,1,0,0,0,0,0,0,0
98167,1,0,0,0,0,1,0,0,1,0,0,0
98168,2,1,0,0,0,1,0,0,0,0,0,0
98169,1,1,0,1,0,0,0,0,0,0,0,0
98170,1,1,1,0,0,0,1,0,0,1,0,0
98171,1,1,0,1,0,0,0,0,1,0,0,0
98172,1,1,0,1,0,0,0,0,1,0,0,0
98173,1,1,1,1,1,0,0,0,0,0,0,0
98174,1,0,1,1,0,0,0,0,0,0,0,0
98175,1,1,1,0,1,0,0,0,0,0,0,0
98176,1,1,0,1,0,0,0,0,0,0,1,0
98177,0,0,0,1,0,0,0,0,0,0,0,0
98178,0,0,1,0,0,0,1,1,0,0,0,0
98179,1,1,0,1,0,0,1,0,1,0,0,0
98180,0,0,0,0,0,1,1,1,1,0,0,0
98181,1,1,1,0,1,0,0,0,0,0,0,0
98182,0,1,1,0,0,0,1,0,0,0,0,0
98183,1,1,1,0,1,0,0,0,0,0,0,0
98184,1,1,1,0,0,0,0,0,0,1,0,0
98185,1,0,1,0,1,0,0,0,0,1,0,0
98186,1,1,1,0,1,0,0,0,0,1,0,0
98187,1,1,0,0,0,0,0,0,0,0,0,0
98188,0,0,1,1,0,0,0,0,0,0,0,0
98189,1,1,1,0,0,0,0,0,0,0,0,0
98190,1,1,0,1,1,1,0,0,0,0,0,0
98191,1,1,1,0,0,1,0,0,0,0,1,0
98192,1,1,0,0,0,0,0,0,0,0,0,0
98193,0,0,1,0,0,0,1,1,0,1,0,0
98194,0,0,1,0,0,0,0,0,0,0,0,0
98195,1,1,1,0,0,0,0,0,0,0,0,0
98196,1,1,1,0,1,0,0,0,0,0,0,0
98197,1,1,1,1,1,0,0,0,0,0,0,0
98198,0,0,1,1,0,0,1,1,0,0,1,0
98199,0,0,0,0,0,0,0,0,0,0,0,0
98200,0,0,1,0,0,0,0,0,0,0,0,0
98201,1,1,0,0,1,0,0,0,0,0,0,0
98202,1,1,1,1,0,1,0,0,0,0,0,0
98203,0,0,0,0,1,0,0,0,0,0,0,0
98204,1,1,0,0,0,0,0,0,0,0,0,0
98205,0,1,0,1,0,0,0,0,0,0,0,0
98206,0,0,1,1,0,1,1,1,0,0,0,0
98207,0,0,1,0,0,0,0,0,0,0,1,0
98208,0,0,0,1,0,0,0,0,0,0,1,0
98209,0,0,1,1,0,0,1,1,0,0,0,0
98210,1,1,1,0,0,0,0,0,0,1,0,0
98211,1,0,1,1,1,0,0,0,0,0,0,0
98212,0,0,0,1,1,0,1,1,1,0,0,0
98213,0,0,0,0,0,0,0,0,0,0,0,0
98214,1,1,0,0,0,0,0,0,0,0,0,0
98215,1,1,1,0,0,0,0,0,0,0,0,0
98216,1,1,0,1,0,0,0,0,0,0,1,0
98217,1,1,1,0,0,0,0,0,0,0,0,0
98218,1,1,1,0,0,1,0,0,0,0,0,0
98219,0,0,1,0,0,0,1,1,0,0,0,0
98220,1,1,1,0,0,0,0,0,0,0,1,0
98221,0,0,1,0,0,1,1,1,0,0,0,0
98222,1,1,1,1,0,0,0,0,0,0,0,0
98223,1,1,0,1,1,1,0,0,1,0,0,0
98224,1,1,1,0,0,0,0,0,0,1,0,0
98225,0,0,1,0,0,1,0,0,0,0,0,0
98226,1,1,1,1,0,0,0,0,0,0,0,0
98227,1,1,1,0,1,0,0,0,0,0,0,0
98228,1,1,1,0,0,0,0,0,0,1,0,0
98229,1,1,1,0,0,0,0,0,0,0,0,0
98230,0,0,0,0,0,0,1,1,1,0,0,1
98231,1,1,1,1,0,0,0,0,0,0,1,0
98232,1,0,1,0,0,0,0,0,0,0,0,0
98233,1,1,0,0,0,0,0,0,0,0,0,0
98234,1,1,1,0,0,0,0,0,0,0,0,0
98235,0,0,1,1,0,0,0,1,0,0,0,0
98236,0,1,0,0,0,0,0,0,0,1,0,0
98237,0,0,0,0,0,0,0,0,0,0,0,0
98238,1,1,1,1,0,0,0,0,0,0,0,0
98239,1,1,0,0,0,0,0,0,1,0,0,0
98240,1,1,1,1,0,0,0,0,0,0,0,0
98241,0,0,1,1,1,1,1,1,0,0,0,0
98242,1,1,1,0,1,1,0,0,0,0,0,0
98243,0,0,0,0,0,0,1,1,0,0,0,0
98244,1,1,1,0,0,0,0,0,0,0,0,0
98245,0,0,0,0,0,0,0,0,0,0,0,0
98246,0,0,0,0,0,1,1,1,0,0,0,0
