,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),San Andreas (Carrizo) rev output,San Andreas (Cholame) rev output,San Andreas (Mojave S) output,San Andreas (Coachella) rev output,San Jacinto (Anza) rev output,Garlock (West) output
6087,0,0,0,0,0,0,1,1,0,0,0,0
6088,0,0,1,1,0,0,0,0,0,0,0,1
6089,1,1,0,0,0,0,0,0,0,0,0,0
6090,1,1,1,1,1,1,0,0,0,0,0,0
6091,0,0,0,0,0,0,0,0,0,0,1,0
6092,1,1,1,0,0,0,0,0,0,0,0,0
6093,1,1,1,1,1,0,0,0,0,0,0,0
6094,0,0,0,0,0,0,1,1,0,0,0,0
6095,0,0,1,1,0,0,0,0,0,0,0,0
6096,1,1,1,0,1,0,0,0,0,0,0,0
6097,1,1,0,0,0,0,0,0,0,0,0,0
6098,0,0,1,1,0,0,0,0,0,0,0,0
6099,1,1,1,0,0,1,0,0,1,0,0,0
6100,1,1,0,0,1,0,0,0,0,0,0,0
6101,0,0,1,1,0,0,1,1,0,0,0,0
6102,0,0,1,0,0,0,0,0,0,0,0,0
6103,1,1,0,1,1,0,0,0,1,0,0,0
6104,0,0,0,0,0,0,1,1,0,0,0,0
6105,0,0,1,1,0,1,0,0,0,0,0,0
6106,1,1,0,0,1,0,0,0,1,0,0,0
6107,1,1,0,0,0,0,0,0,0,0,0,0
6108,0,0,1,1,0,0,1,1,0,0,0,0
6109,0,0,1,0,0,1,0,0,0,0,1,0
6110,1,1,0,0,0,0,0,0,1,0,0,0
6111,1,1,0,1,0,0,0,0,0,0,0,0
6112,1,1,1,0,0,0,0,0,0,0,0,0
6113,0,0,0,1,1,0,1,1,1,0,0,0
6114,0,0,0,0,0,0,0,0,0,0,0,0
6115,1,1,1,0,0,1,0,0,0,1,0,0
6116,0,0,0,0,1,0,0,0,0,0,0,0
6117,1,1,1,0,0,0,0,0,0,0,0,0
6118,1,1,1,1,0,1,0,0,0,0,0,0
6119,0,0,0,0,0,0,0,1,0,0,1,0
6120,1,0,1,0,0,0,1,1,0,1,0,0
6121,1,0,0,0,0,0,1,1,1,0,0,0
6122,0,0,0,0,0,0,1,1,0,0,0,0
6123,0,0,1,1,1,0,0,0,0,0,0,0
6124,1,1,0,0,0,0,0,0,1,0,0,0
6125,0,0,0,1,0,1,1,1,1,0,0,0
6126,0,0,1,0,1,0,0,0,0,0,0,0
6127,1,1,1,1,0,0,0,0,0,0,0,0
6128,1,1,1,0,1,0,0,0,0,0,0,1
6129,0,0,0,0,0,0,1,1,1,0,0,0
6130,0,0,0,1,0,0,0,0,0,0,0,0
6131,1,1,1,0,0,0,0,0,0,0,1,0
6132,1,1,1,0,0,0,0,0,0,1,0,0
6133,0,0,0,0,0,0,1,1,0,0,0,0
6134,0,0,1,0,1,0,0,0,0,0,0,0
6135,1,1,0,1,0,1,0,0,0,0,0,0
6136,0,0,1,0,0,0,1,1,0,0,0,0
6137,0,0,1,1,1,0,0,0,0,0,0,0
6138,1,1,0,0,0,0,0,0,0,0,0,1
6139,0,0,1,0,0,0,1,1,0,0,0,0
6140,0,0,1,1,0,0,0,0,0,0,1,0
6141,1,1,0,0,0,0,0,0,0,0,0,0
6142,1,1,1,1,0,0,0,0,0,0,0,0
6143,0,0,0,0,1,0,0,0,1,0,0,0
6144,1,1,0,0,0,0,0,0,0,0,0,0
6145,1,1,1,1,0,2,0,0,0,0,0,0
6146,0,0,0,0,1,0,0,0,0,0,0,0
6147,1,1,1,1,0,0,0,0,0,0,0,0
6148,1,1,1,0,0,0,0,0,0,0,0,0
6149,1,1,0,1,0,0,0,0,0,0,0,0
6150,0,0,1,0,1,1,1,1,0,0,0,0
6151,0,0,1,0,0,0,0,0,0,0,0,0
6152,1,1,0,1,0,0,0,0,0,0,0,0
6153,2,1,1,0,1,0,0,0,0,0,0,0
6154,1,1,0,0,0,0,0,0,1,0,0,1
6155,0,0,0,1,0,0,1,1,0,0,0,0
6156,0,0,1,0,1,0,0,0,0,0,0,0
6157,1,1,0,1,0,0,0,0,1,0,0,0
6158,1,1,0,0,0,0,0,0,0,0,0,0
6159,1,1,1,0,1,1,0,0,0,0,0,0
6160,0,0,1,1,0,0,1,1,0,0,0,0
6161,0,0,0,0,0,0,1,0,0,0,0,0
6162,1,2,1,1,0,0,0,0,0,0,0,0
6163,1,1,0,0,1,0,0,0,1,0,0,1
6164,1,1,0,0,0,0,0,0,0,1,0,0
6165,0,0,1,0,0,0,0,0,0,0,0,0
6166,1,1,1,0,1,0,0,0,0,0,0,0
6167,1,1,0,1,0,0,0,0,0,0,0,1
6168,0,0,1,0,0,0,1,1,0,0,0,0
6169,0,0,0,0,1,0,0,0,1,1,0,0
6170,1,1,0,0,0,0,0,0,0,0,0,0
6171,1,1,1,0,0,0,0,0,0,0,0,0
6172,1,2,1,1,1,0,0,0,0,0,0,0
6173,0,0,0,0,0,0,1,1,0,0,0,0
6174,0,0,1,1,0,1,0,0,0,0,0,0
6175,1,1,0,0,1,0,0,0,1,0,0,0
6176,1,1,0,0,0,0,0,0,0,0,0,0
6177,0,0,1,1,0,0,0,0,0,0,0,0
6178,1,1,0,0,0,0,0,0,1,0,0,0
6179,1,1,0,0,1,1,0,0,0,1,0,0
6180,1,0,1,0,0,0,0,1,0,0,0,0
6181,1,0,0,0,0,0,0,0,0,0,0,0
6182,0,1,1,1,0,1,1,0,0,0,1,0
6183,0,0,0,0,0,0,1,1,1,0,0,0
6184,1,0,0,2,0,0,0,0,0,0,0,0
6185,1,1,1,1,1,0,0,0,0,0,0,0
6186,1,0,1,0,0,0,0,0,0,0,0,0
6187,1,1,0,1,0,0,0,0,0,0,0,0
6188,1,1,1,0,0,1,0,0,0,0,1,0
6189,1,0,0,0,0,0,1,1,1,0,0,0
6190,0,0,0,1,0,0,0,0,0,0,0,0
6191,1,1,2,0,0,0,0,0,0,0,0,0
6192,1,1,1,1,1,1,0,0,0,0,0,0
6193,0,0,1,0,0,0,1,1,1,0,0,0
6194,0,0,1,0,0,0,0,0,0,1,0,0
6195,1,1,0,0,0,0,0,0,0,0,0,0
6196,1,1,1,0,1,0,0,0,0,1,0,0
6197,0,0,1,0,0,0,0,0,0,0,0,0
6198,1,1,0,0,1,0,0,0,0,1,0,0
6199,1,1,1,0,0,0,0,0,0,0,0,0
6200,0,0,1,0,0,0,1,1,0,0,0,1
6201,0,0,1,1,1,0,0,0,0,0,0,0
6202,1,1,0,0,0,0,0,0,0,0,0,0
6203,1,1,1,0,0,0,0,0,0,1,0,0
6204,0,0,0,0,1,0,1,1,0,0,0,0
6205,0,0,1,0,0,0,0,0,0,0,0,0
6206,1,1,1,1,0,1,0,0,0,0,0,0
6207,0,0,0,0,1,0,1,1,1,0,0,0
6208,0,0,0,1,0,0,0,0,0,0,0,0
6209,1,1,1,0,0,0,0,0,0,0,0,0
6210,1,1,1,1,0,1,0,0,0,0,1,0
6211,0,0,0,0,0,0,1,1,1,0,0,0
6212,0,0,0,1,0,0,0,0,0,0,0,0
6213,1,1,1,0,0,0,0,0,0,0,0,0
6214,0,0,0,0,1,0,1,1,1,0,0,0
6215,0,0,0,1,0,0,0,0,0,0,0,0
6216,1,1,1,0,0,0,0,0,0,0,1,0
6217,0,0,0,0,0,0,1,1,1,1,0,1
6218,0,0,0,0,0,0,0,0,0,0,0,0
6219,1,1,1,0,0,0,0,0,0,0,0,0
6220,1,1,0,1,1,0,0,0,1,0,0,0
6221,0,0,0,0,1,0,1,1,0,0,0,0
6222,0,0,1,1,0,0,1,1,0,0,0,0
6223,0,0,0,0,1,0,0,0,1,0,0,0
6224,1,1,0,1,0,0,0,0,0,0,0,0
6225,0,0,1,0,0,0,1,1,0,1,0,0
6226,0,0,0,0,0,0,0,0,0,0,1,0
6227,1,1,1,1,0,1,0,0,0,0,0,0
6228,1,1,1,0,0,0,0,0,0,0,0,0
6229,0,0,0,0,0,0,1,1,1,1,0,0
6230,0,0,0,0,1,0,0,0,0,0,0,0
6231,1,1,1,0,0,0,0,0,0,0,0,0
6232,0,0,0,1,0,0,1,1,1,0,0,0
6233,0,0,0,0,0,1,0,0,0,0,0,0
6234,1,1,1,0,1,0,0,0,0,0,0,0
6235,2,1,1,1,0,1,0,0,0,0,0,0
6236,1,1,0,0,0,0,0,0,0,0,0,0
6237,1,1,1,1,1,0,0,0,0,0,0,0
6238,1,0,1,0,0,0,1,1,0,0,0,0
6239,0,0,0,1,0,1,1,1,1,0,0,0
6240,0,0,0,0,1,0,0,1,0,0,0,0
6241,1,1,1,0,0,0,0,0,0,0,0,0
6242,1,1,0,1,0,0,0,0,0,0,0,0
6243,1,1,1,0,0,0,0,0,0,0,0,0
6244,0,0,0,0,1,0,1,1,1,0,0,1
6245,0,0,0,1,0,0,0,0,0,0,0,0
6246,1,1,1,0,0,0,0,0,0,0,0,0
6247,1,1,1,1,1,0,0,0,0,0,0,0
6248,0,0,0,0,0,0,0,0,0,0,0,0
6249,1,1,1,1,0,1,0,0,0,0,0,0
6250,1,1,1,0,0,0,0,0,0,0,1,0
6251,0,0,0,0,0,0,1,1,0,0,0,0
6252,0,0,1,1,0,0,0,0,0,0,0,0
6253,1,1,0,0,0,1,0,0,0,0,0,0
6254,1,1,1,1,1,0,0,0,0,0,0,0
6255,0,0,0,0,0,0,1,1,1,0,0,0
6256,0,0,0,0,0,0,0,0,0,0,0,0
6257,1,1,1,1,0,0,0,0,0,0,1,0
6258,1,1,1,0,0,0,0,0,0,0,0,0
6259,1,1,1,1,0,0,0,0,0,0,0,0
6260,2,1,0,0,0,0,0,0,0,0,0,0
6261,0,0,1,1,1,1,1,1,0,0,0,0
6262,0,0,1,1,0,0,0,0,0,0,0,0
6263,1,1,0,0,0,0,0,0,0,0,0,0
6264,1,2,1,0,1,1,0,0,0,1,0,0
6265,0,1,1,0,0,0,0,0,0,0,0,0
6266,1,1,0,0,1,0,0,1,1,0,0,0
6267,1,1,0,1,0,0,0,0,0,0,0,0
6268,1,2,2,0,0,0,0,0,0,0,0,0
6269,1,2,1,0,1,0,0,0,0,1,0,0
6270,0,1,0,0,0,0,0,0,0,0,0,1
6271,1,1,1,0,0,0,0,0,0,0,0,0
6272,1,1,0,1,0,0,1,0,1,0,0,0
6273,0,1,0,0,1,0,0,0,0,0,0,0
6274,1,0,1,1,0,0,0,0,0,0,0,0
6275,2,1,1,0,1,1,0,0,0,0,0,0
6276,1,1,0,0,0,0,0,0,0,0,0,0
6277,1,1,1,1,1,0,0,0,0,0,0,0
6278,0,0,1,0,0,0,0,0,0,0,0,0
6279,1,1,0,1,0,0,0,0,0,0,0,0
6280,1,0,1,0,0,1,1,1,0,0,1,0
6281,1,0,1,0,0,0,0,0,0,0,0,0
6282,1,1,0,1,0,0,0,0,0,0,0,0
6283,1,0,1,0,0,0,1,1,0,0,1,0
6284,1,0,1,0,0,0,0,0,0,1,0,0
6285,1,1,0,0,0,1,1,0,1,0,0,0
6286,1,1,0,0,0,0,0,0,0,0,0,0
6287,1,0,1,1,1,1,0,0,0,0,0,0
6288,1,1,0,0,0,0,1,0,1,0,0,0
6289,1,1,0,0,1,1,0,0,0,1,0,0
6290,1,1,1,0,0,0,0,0,0,0,0,0
6291,0,1,0,0,0,0,0,0,0,0,0,0
6292,1,1,1,1,1,0,0,1,0,0,0,0
6293,1,1,1,1,0,0,0,0,0,0,0,0
6294,0,1,0,1,0,1,1,0,1,0,0,0
6295,0,1,0,0,1,0,0,0,0,0,0,0
6296,1,1,1,0,0,0,0,0,0,0,0,0
6297,1,0,0,1,0,0,0,0,0,0,0,0
6298,1,1,1,0,1,0,0,0,0,0,0,0
6299,1,1,1,1,0,0,1,0,0,0,0,0
6300,1,1,0,0,0,0,0,0,0,0,0,0
6301,1,0,1,1,0,0,1,1,0,0,0,0
6302,1,0,1,0,1,1,0,0,0,0,0,0
6303,1,1,0,0,0,0,0,0,0,0,0,0
6304,1,0,1,1,0,0,1,1,0,0,0,0
6305,1,0,1,0,1,0,0,1,0,0,0,0
6306,1,1,0,0,0,0,0,0,0,1,0,0
6307,2,1,1,0,0,0,0,0,0,0,0,0
6308,1,1,1,0,0,0,0,0,0,0,0,0
6309,0,0,0,1,1,0,1,1,1,0,0,0
6310,0,0,0,0,0,0,0,0,0,0,0,0
6311,1,1,1,1,0,1,0,0,0,0,0,0
6312,1,1,1,0,1,0,0,0,0,0,0,0
6313,0,0,0,0,0,0,0,0,0,0,0,0
6314,1,1,1,1,0,0,0,0,0,0,0,0
6315,1,1,0,1,1,0,0,0,0,0,0,0
6316,0,0,1,0,0,0,1,1,0,0,0,0
6317,0,0,1,0,0,0,0,0,0,1,0,1
6318,1,1,0,0,1,0,0,0,1,0,0,0
6319,1,1,0,0,0,1,0,0,0,0,0,0
6320,0,0,1,1,1,0,0,0,0,0,0,0
6321,1,1,0,0,1,0,0,0,1,0,0,0
6322,1,1,0,1,0,0,0,0,0,0,0,0
6323,0,0,1,0,0,1,0,0,0,0,0,0
6324,1,1,0,0,1,0,0,0,0,1,0,0
6325,1,1,1,0,0,0,0,0,0,0,0,0
6326,1,1,1,0,0,0,0,0,0,0,0,0
6327,0,0,0,1,0,0,0,0,0,0,1,0
6328,1,1,1,0,0,0,0,0,0,0,0,1
6329,1,1,1,0,0,0,0,0,0,1,0,0
6330,0,0,0,0,0,0,0,0,0,0,1,0
6331,1,1,1,0,0,0,0,0,0,0,0,0
6332,1,1,1,1,0,0,0,0,0,0,0,0
6333,1,1,1,0,1,0,0,0,0,0,0,0
6334,0,0,0,1,0,0,0,0,0,0,0,1
6335,1,1,1,0,0,0,0,0,0,0,0,0
6336,1,1,0,1,0,0,0,0,0,0,1,0
6337,0,0,1,0,0,1,0,0,0,0,0,0
6338,2,1,1,1,0,0,0,0,0,0,0,0
6339,1,1,0,0,0,0,0,0,0,0,1,0
6340,1,0,1,1,0,0,1,1,0,0,0,0
6341,1,0,1,0,0,0,0,0,0,0,0,0
6342,1,1,0,1,0,0,1,0,1,0,0,0
6343,0,0,0,0,1,0,1,1,0,0,0,0
6344,1,0,1,0,0,1,0,0,0,1,0,0
6345,1,1,0,0,0,0,1,0,1,0,0,0
6346,0,1,0,0,1,0,0,0,0,0,0,0
6347,1,0,1,1,0,0,0,1,0,0,0,0
6348,1,0,0,0,0,0,0,0,0,0,0,0
6349,0,1,1,1,1,0,0,0,0,0,0,0
6350,1,1,0,0,0,1,0,0,1,0,0,0
6351,1,1,0,1,0,0,0,1,0,0,0,0
6352,1,1,1,0,1,0,0,0,0,0,0,0
6353,0,1,0,1,0,0,0,0,0,0,0,0
6354,1,1,1,0,0,0,0,0,0,0,0,0
6355,1,1,1,1,0,1,0,0,0,0,1,0
6356,0,1,0,1,0,0,0,0,0,0,0,0
6357,1,1,1,0,0,0,0,0,0,0,0,0
6358,1,1,1,0,0,0,0,0,0,1,0,0
6359,1,2,0,0,1,0,0,0,0,0,0,1
6360,1,1,1,0,0,0,0,0,0,0,0,0
6361,1,0,0,1,0,0,0,0,0,0,0,0
6362,1,1,1,0,1,0,0,0,0,0,0,0
6363,0,0,0,0,0,0,1,1,1,1,0,0
6364,0,0,0,0,0,1,0,0,1,0,0,0
6365,1,1,0,0,0,0,1,0,0,1,0,0
6366,1,1,1,0,1,0,0,0,0,0,0,0
6367,1,1,0,1,0,0,0,0,0,0,0,0
6368,1,1,1,0,0,0,0,0,0,0,0,0
6369,0,0,1,1,1,0,1,1,0,0,0,0
6370,0,0,0,0,0,1,0,0,0,0,0,0
6371,1,1,1,0,0,0,0,0,0,1,0,0
6372,1,0,1,0,0,1,1,1,0,0,0,0
6373,1,0,0,0,1,0,0,0,0,0,0,0
6374,1,1,1,1,0,1,0,0,0,0,0,0
6375,2,1,0,0,0,0,0,0,1,0,0,0
6376,1,0,0,1,1,0,0,0,0,0,0,0
6377,1,1,1,0,0,0,1,0,0,0,0,0
6378,1,1,0,0,0,0,0,0,1,1,0,0
6379,1,0,0,0,1,1,0,1,0,0,0,0
6380,1,0,1,0,0,0,0,0,0,0,0,0
6381,1,1,0,1,0,0,0,0,0,0,0,0
6382,1,1,1,0,1,0,0,0,0,0,0,0
6383,0,0,1,1,0,1,0,0,0,0,0,0
6384,1,1,0,0,0,0,0,0,0,0,0,0
6385,1,1,1,0,0,1,0,0,0,0,1,0
6386,1,1,0,1,0,0,0,0,0,0,0,0
6387,0,0,1,0,0,0,1,1,0,0,0,0
6388,0,0,1,0,0,0,0,0,0,0,0,0
6389,1,1,0,1,1,0,0,0,0,0,0,0
6390,1,1,1,0,0,0,0,0,0,0,0,0
6391,0,0,0,1,0,0,1,1,1,0,0,0
6392,0,0,0,0,1,0,0,0,0,0,0,0
6393,1,1,1,1,0,0,0,0,0,0,0,0
6394,1,1,0,0,0,1,0,0,1,0,0,0
6395,1,1,0,1,0,0,0,0,0,0,1,0
6396,0,0,1,0,0,0,0,0,0,0,0,0
6397,1,1,1,0,0,0,0,0,0,0,0,0
6398,1,1,0,1,0,0,0,0,0,0,0,0
6399,0,0,1,0,1,0,0,0,0,0,0,0
6400,1,1,2,1,0,0,0,0,0,0,1,0
6401,1,1,0,0,0,0,0,0,0,0,0,0
6402,0,0,1,0,1,0,1,1,0,0,0,1
6403,0,0,1,1,0,0,0,0,0,0,0,0
6404,1,1,1,0,0,0,0,0,0,0,0,0
6405,1,1,1,1,1,0,0,0,0,0,0,0
6406,0,0,1,0,0,0,1,1,0,0,0,0
6407,0,0,1,0,0,0,0,0,0,1,0,0
6408,1,1,0,0,1,0,0,0,0,0,0,0
6409,1,0,1,0,0,0,1,1,0,0,0,0
6410,1,0,1,1,0,0,0,0,0,0,0,0
6411,1,1,0,0,1,0,0,0,1,0,0,0
6412,1,1,0,1,0,1,0,0,0,0,0,0
6413,0,0,1,0,0,0,0,0,0,0,0,0
6414,1,1,0,0,0,0,0,0,0,1,0,0
6415,2,1,1,0,1,0,0,0,0,0,0,0
6416,1,0,1,0,0,0,1,1,0,0,0,0
6417,0,0,0,1,0,0,1,0,1,0,0,0
6418,0,1,0,0,1,1,0,0,0,0,0,0
6419,1,0,1,0,0,0,0,0,0,0,0,0
6420,1,1,0,1,0,0,0,0,1,0,0,1
6421,0,1,0,0,0,0,0,0,0,0,1,0
6422,1,0,1,1,0,0,0,1,0,0,0,0
6423,1,0,0,0,0,0,0,0,0,0,0,0
6424,1,1,1,0,0,1,0,0,0,0,1,0
6425,1,1,0,1,0,0,0,0,1,0,0,0
6426,0,0,0,0,0,0,1,1,0,0,0,0
6427,0,0,1,1,0,0,0,0,0,0,0,0
6428,1,1,0,0,1,0,0,0,0,0,0,0
6429,0,0,1,1,0,0,1,1,0,0,0,0
6430,0,0,0,0,0,1,0,0,1,0,0,0
6431,1,1,0,0,1,0,0,0,0,0,0,0
6432,1,1,1,1,0,0,0,0,0,0,0,0
6433,0,0,0,0,0,0,0,0,0,0,0,0
6434,1,1,1,0,1,0,0,0,0,1,0,0
6435,1,1,1,0,0,1,0,0,0,0,0,0
6436,0,0,0,0,0,0,0,0,0,0,0,0
6437,1,1,1,0,0,0,0,0,0,1,0,0
6438,1,1,1,0,1,0,0,0,0,0,0,0
6439,0,0,0,0,0,0,0,0,0,0,0,0
6440,1,1,1,1,0,1,0,0,0,0,0,0
6441,1,1,1,0,0,0,0,0,0,0,0,0
6442,0,0,0,1,1,0,1,1,1,0,0,0
6443,0,0,0,0,0,0,0,0,0,0,0,0
6444,1,1,1,0,0,1,0,0,0,1,0,0
6445,1,1,1,0,1,0,0,0,0,0,0,0
6446,0,0,0,0,0,0,0,0,0,0,0,0
6447,1,1,1,0,0,0,0,0,0,1,0,0
6448,1,1,1,0,0,0,0,0,0,0,1,0
6449,0,0,0,0,0,1,1,1,1,0,0,0
6450,0,0,0,1,0,0,0,0,0,0,0,0
6451,1,1,1,0,0,0,0,0,0,0,0,0
6452,1,1,0,0,1,0,0,0,0,0,0,0
6453,0,0,1,1,0,0,1,1,0,0,0,0
6454,0,0,1,0,0,1,0,0,0,0,0,0
6455,1,1,0,1,1,0,0,0,1,0,0,0
6456,1,1,0,0,0,0,0,0,0,0,0,0
6457,0,0,1,0,0,1,1,1,0,1,0,0
6458,0,0,0,0,1,0,0,0,0,0,0,0
6459,1,1,1,0,0,0,0,0,0,0,0,1
6460,0,0,0,1,0,0,0,0,1,0,0,0
6461,1,1,0,0,1,0,0,0,0,0,0,0
6462,1,1,1,0,0,0,0,0,0,0,0,0
6463,1,1,0,1,0,0,0,0,0,0,0,0
6464,1,0,1,0,1,0,1,1,0,0,0,1
6465,1,0,1,1,0,0,0,1,0,0,0,0
6466,0,0,0,0,0,0,0,0,0,0,0,0
6467,1,1,1,0,1,0,0,0,0,1,0,0
6468,1,1,1,0,0,0,0,0,0,0,0,0
6469,0,0,0,0,0,1,0,0,0,1,0,0
6470,1,1,1,0,1,0,0,0,0,0,0,0
6471,1,1,1,0,0,0,0,0,0,0,0,0
6472,0,0,0,1,0,0,0,0,1,0,0,0
6473,1,1,0,0,1,0,0,0,0,0,0,0
6474,1,1,1,0,0,0,0,0,0,1,0,0
6475,0,0,0,0,0,1,1,1,1,0,0,0
6476,0,0,0,0,0,0,0,0,0,0,1,0
6477,1,1,1,1,0,1,0,0,0,0,0,0
6478,1,1,1,0,0,0,0,0,0,0,0,0
6479,0,0,0,1,0,0,0,0,0,0,0,0
6480,1,1,1,0,1,1,0,0,0,0,0,0
6481,1,1,1,0,0,0,0,0,0,1,0,0
6482,0,0,0,0,0,0,1,1,0,0,0,0
6483,0,0,1,0,1,0,0,0,0,0,0,0
6484,1,1,0,1,0,0,0,0,1,0,0,0
6485,1,1,0,0,0,1,0,0,0,0,0,0
6486,1,0,1,1,1,0,1,1,0,0,0,0
6487,0,0,0,0,0,0,1,1,1,0,0,0
6488,0,0,0,0,0,0,0,0,0,0,0,0
6489,1,1,1,1,0,0,0,0,0,0,0,0
6490,1,2,0,0,1,1,0,0,1,0,0,0
6491,0,1,0,1,0,0,0,0,0,0,0,0
6492,1,0,1,0,0,0,0,1,0,0,0,0
6493,1,0,0,1,1,1,0,0,0,0,0,0
6494,0,1,1,0,0,0,1,0,0,0,0,0
6495,0,1,1,1,0,0,0,0,0,0,0,0
6496,2,1,0,0,1,0,0,0,0,0,0,0
6497,1,0,1,0,0,0,0,1,0,1,0,0
6498,2,0,1,0,0,0,0,0,0,0,1,0
6499,1,1,0,0,1,0,0,0,0,0,0,0
6500,1,0,1,1,0,1,1,1,0,0,0,0
6501,0,0,0,0,1,0,1,0,1,0,0,0
6502,0,1,0,1,0,0,0,0,0,0,0,0
6503,1,0,1,0,0,0,0,0,0,0,0,0
6504,0,1,0,0,1,0,1,0,1,1,0,1
6505,0,1,0,0,0,0,0,0,0,0,0,0
6506,1,1,1,0,0,0,0,0,0,0,1,0
6507,1,1,1,1,0,0,0,0,0,0,0,0
6508,0,0,0,0,0,0,1,1,0,0,0,0
6509,0,0,1,1,1,0,0,0,0,0,0,0
6510,1,1,1,0,0,1,0,0,0,0,0,0
6511,1,1,0,1,0,0,0,0,0,0,0,0
6512,1,1,1,0,0,0,0,0,0,0,1,0
6513,1,1,0,0,0,0,0,0,1,0,0,0
6514,0,0,0,1,0,0,0,0,0,0,0,0
6515,1,1,1,0,0,0,0,0,0,0,1,0
6516,1,1,1,0,0,1,0,0,0,1,0,0
6517,0,0,0,0,0,0,1,1,0,0,0,0
6518,0,0,1,0,0,0,0,0,0,0,1,0
6519,1,1,1,1,0,0,0,0,0,0,0,1
6520,0,0,0,0,0,0,1,1,0,0,0,0
6521,0,0,1,0,1,0,0,0,0,1,0,0
6522,1,1,1,0,0,0,0,0,0,0,0,0
6523,1,1,0,0,0,0,0,0,0,1,0,0
6524,1,1,1,0,1,0,0,0,0,0,0,0
6525,0,0,1,0,0,0,1,1,0,0,0,1
6526,0,0,0,1,0,0,0,0,0,0,0,0
6527,1,1,1,0,1,0,0,0,0,0,0,0
6528,1,1,1,0,0,0,0,0,0,1,0,0
6529,0,0,0,0,0,0,0,0,0,0,0,1
6530,1,1,1,0,0,0,0,0,0,0,1,0
6531,1,1,0,1,0,0,0,0,1,0,0,0
6532,1,1,0,0,0,0,0,0,0,0,0,0
6533,0,0,1,1,0,0,0,0,0,0,0,0
6534,1,1,0,0,1,0,0,0,1,0,0,0
6535,0,0,0,0,0,1,1,1,0,1,0,0
6536,0,0,0,0,0,0,0,0,1,0,0,1
6537,1,1,0,0,1,0,1,0,0,0,0,0
6538,1,1,1,1,0,0,0,0,0,0,0,0
6539,1,0,0,0,0,0,0,1,0,0,0,0
6540,1,0,1,0,1,1,0,0,0,1,0,0
6541,1,1,1,0,0,0,1,0,0,0,0,0
6542,1,1,0,0,0,0,0,0,0,0,0,0
6543,1,0,1,1,0,0,0,0,0,0,0,0
6544,0,1,0,0,1,0,1,0,1,0,0,1
6545,0,1,0,1,0,0,0,0,0,0,0,0
6546,1,1,1,0,0,0,0,1,0,0,0,0
6547,1,1,1,0,1,0,0,0,0,0,0,0
6548,0,1,0,1,0,0,0,0,0,0,0,0
6549,1,1,1,0,0,1,0,1,0,0,0,0
6550,1,1,0,1,1,0,0,0,1,0,0,0
6551,0,1,0,0,0,0,1,1,0,0,0,0
6552,0,1,1,0,0,1,0,0,0,0,0,0
6553,1,1,0,1,0,0,0,0,1,0,1,1
6554,1,2,0,0,0,0,0,0,0,0,0,0
6555,0,1,1,1,0,0,0,0,0,0,0,0
6556,1,0,0,1,0,0,0,1,1,0,0,0
6557,0,0,0,1,1,0,1,1,0,0,0,0
6558,0,0,1,0,0,0,0,0,0,0,0,0
6559,1,1,0,0,0,0,0,0,0,0,0,0
6560,1,1,1,1,1,1,0,0,0,0,0,0
6561,0,0,0,0,0,0,1,1,1,0,0,0
6562,0,0,0,1,0,0,0,0,0,0,0,0
6563,1,1,1,0,0,0,0,0,0,0,1,0
6564,1,1,1,0,0,0,0,0,0,1,0,0
6565,0,0,0,0,0,0,0,0,0,0,0,0
6566,1,1,1,0,0,0,0,0,0,0,0,0
6567,1,1,1,1,1,1,0,0,0,0,0,0
6568,0,0,0,0,0,0,1,1,1,0,0,0
6569,0,0,0,0,0,0,0,0,0,0,0,0
6570,1,1,1,1,1,0,0,0,0,0,0,0
6571,0,0,0,0,0,0,1,1,1,0,0,0
6572,0,0,0,1,0,0,0,0,0,0,0,1
6573,1,1,1,0,0,0,0,0,0,0,1,0
6574,0,0,0,0,0,0,1,1,1,0,0,0
6575,0,0,0,1,0,0,0,0,0,0,0,0
6576,1,1,1,0,0,0,0,0,0,0,1,1
6577,0,0,0,1,0,0,1,1,1,0,0,0
6578,0,0,0,0,0,0,0,0,0,0,0,0
6579,1,1,1,0,0,0,0,0,0,1,0,0
6580,1,1,1,0,1,0,0,0,0,0,0,0
6581,0,0,0,0,0,1,0,0,0,0,0,0
6582,1,1,1,1,0,0,0,0,0,0,0,0
6583,1,1,1,0,0,0,0,0,0,0,1,0
6584,0,0,0,0,0,0,1,1,1,0,0,0
6585,0,0,0,1,0,1,0,0,0,0,0,0
6586,1,1,1,0,0,0,0,0,0,0,0,0
6587,1,1,1,1,1,0,0,0,0,0,0,0
6588,0,0,0,0,0,0,0,0,0,0,0,0
6589,1,1,1,0,0,0,0,0,0,0,0,0
6590,1,1,1,1,1,0,0,0,0,0,0,0
6591,0,0,0,0,0,1,0,0,0,0,0,0
6592,1,1,1,1,0,0,0,0,0,0,0,0
6593,1,1,1,0,1,0,0,0,0,0,0,0
6594,0,0,0,1,0,0,0,0,0,0,0,0
6595,1,1,1,0,0,1,0,0,0,0,0,0
6596,1,1,1,1,1,0,0,0,0,0,0,0
6597,0,0,0,0,0,0,0,0,0,0,0,0
6598,1,1,1,0,0,0,0,0,0,0,0,0
