,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),0
4136,0,0,0,1,1,0,1
4137,1,1,0,0,0,0,0
4138,0,0,0,1,1,0,1
4139,0,0,0,0,0,0,1
4140,1,1,1,0,0,0,0
4141,1,0,1,1,0,0,0
4142,1,1,0,0,0,0,1
4143,0,0,1,1,1,0,1
4144,0,0,0,0,1,0,1
4145,2,1,1,1,0,0,0
4146,0,1,1,0,0,0,0
4147,0,0,0,0,1,0,0
4148,0,1,0,0,1,0,1
4149,1,1,1,0,0,0,0
4150,1,1,1,0,0,0,0
4151,0,1,1,1,1,0,1
4152,1,1,1,0,0,1,0
4153,1,1,1,0,0,0,1
4154,0,0,1,0,0,0,0
4155,1,1,1,0,0,0,0
4156,1,1,1,1,0,1,0
4157,0,0,1,1,0,0,1
4158,0,0,0,0,1,0,1
4159,1,1,1,1,0,0,1
4160,0,0,1,0,0,1,1
4161,0,0,0,0,0,0,0
4162,1,1,1,0,1,0,1
4163,1,1,1,1,0,0,0
4164,0,0,1,0,0,1,1
4165,1,1,0,0,0,0,0
4166,1,1,1,0,0,0,0
4167,1,1,0,0,0,0,1
4168,1,1,1,0,0,0,0
4169,0,0,0,0,0,0,1
4170,1,1,0,0,0,0,1
4171,1,0,1,0,0,0,0
4172,0,0,0,0,1,0,1
4173,0,0,1,0,0,0,1
4174,0,0,0,0,0,0,1
4175,0,0,1,1,0,0,0
4176,1,0,1,1,1,0,1
4177,1,1,0,0,0,1,0
4178,1,1,1,0,1,0,0
4179,1,1,0,0,0,0,1
4180,0,0,0,0,1,0,1
4181,1,1,0,1,0,0,1
4182,0,0,0,1,1,1,0
4183,0,0,1,0,0,0,0
4184,1,1,1,0,0,0,0
4185,1,1,0,0,0,0,0
4186,1,1,1,0,0,0,0
4187,0,0,0,1,0,0,1
4188,1,0,1,0,0,0,1
4189,1,1,1,0,0,0,0
4190,0,1,1,0,0,0,0
4191,0,0,1,1,0,0,1
4192,1,1,1,0,1,0,0
4193,1,1,1,1,1,1,0
4194,0,0,1,1,0,0,1
4195,1,1,1,0,1,1,0
4196,0,0,1,0,0,1,1
4197,1,1,1,0,1,0,0
4198,0,0,0,0,0,0,0
4199,1,2,1,0,0,0,1
4200,1,1,1,0,1,1,0
4201,1,1,1,0,0,0,0
4202,1,1,1,0,0,0,0
4203,1,1,0,1,0,0,0
4204,0,0,0,0,1,1,1
4205,0,0,0,0,1,0,1
4206,0,1,0,0,1,0,1
4207,1,0,1,0,0,0,0
4208,2,1,1,0,1,0,0
4209,0,0,0,0,1,0,0
4210,1,1,0,0,1,0,1
4211,0,0,0,0,0,0,1
4212,1,1,0,0,0,0,1
4213,0,0,0,0,0,0,1
4214,1,0,1,1,0,0,1
4215,1,1,1,0,0,0,0
4216,0,0,0,0,0,0,1
4217,0,1,1,1,0,1,1
4218,1,1,1,1,0,0,1
4219,1,1,1,1,0,1,1
4220,1,1,0,0,0,0,1
4221,0,0,0,1,1,0,1
4222,1,1,0,0,0,0,0
4223,1,1,0,0,0,0,0
4224,1,1,0,0,0,0,0
4225,1,1,1,0,0,0,1
4226,1,1,0,0,1,0,0
4227,0,0,1,0,0,0,0
4228,1,0,0,0,1,0,1
4229,2,1,1,0,0,1,0
4230,0,0,0,0,0,0,1
4231,1,1,0,1,0,0,0
4232,0,1,0,0,1,1,0
4233,1,1,1,0,1,1,0
4234,1,1,0,1,0,0,1
4235,0,0,0,1,0,0,0
4236,1,1,1,1,1,1,0
4237,0,1,1,0,1,0,0
4238,0,0,1,1,0,0,0
4239,1,0,1,0,0,1,1
4240,1,1,1,1,0,0,0
4241,1,1,0,1,1,0,1
4242,0,0,1,0,0,0,0
4243,1,1,0,0,0,0,1
4244,0,0,0,1,1,0,1
4245,1,1,1,0,0,0,1
4246,0,0,0,0,0,0,1
4247,1,1,0,0,0,1,0
4248,0,0,1,1,0,0,0
4249,1,1,0,0,0,0,0
4250,0,0,1,0,0,1,1
4251,1,0,0,0,0,0,1
4252,0,0,1,0,0,1,0
4253,1,1,0,0,0,0,0
4254,0,0,1,1,0,0,0
4255,0,0,1,0,0,0,0
4256,1,1,1,0,0,0,0
4257,1,1,1,0,1,0,1
4258,1,0,0,0,0,0,1
4259,0,1,1,1,0,0,0
4260,1,1,1,1,0,0,0
4261,0,0,0,0,0,0,0
4262,1,1,0,0,0,0,1
4263,1,1,0,1,0,0,0
4264,1,1,1,0,0,0,0
4265,1,1,1,0,0,1,1
4266,0,0,1,1,0,1,0
4267,1,0,1,0,0,1,1
4268,0,0,1,0,1,0,0
4269,0,0,0,0,0,0,1
4270,1,1,0,0,0,0,1
4271,0,0,1,0,0,0,1
4272,0,1,0,1,0,0,0
4273,0,0,1,0,1,1,1
4274,1,1,0,1,0,0,0
4275,0,0,1,0,0,0,1
4276,1,1,1,1,0,0,0
4277,1,1,0,0,0,0,0
4278,1,1,1,0,1,0,1
4279,1,1,1,0,0,1,0
4280,1,1,1,0,1,1,1
4281,1,2,1,0,0,0,0
4282,1,1,1,0,0,0,0
4283,1,1,0,1,0,0,0
4284,0,0,0,0,1,1,1
4285,0,0,0,0,0,0,1
4286,0,1,0,1,0,1,0
4287,0,0,1,1,0,0,1
4288,1,1,1,0,0,0,0
4289,0,0,0,1,0,0,0
4290,1,1,1,1,0,0,0
4291,1,1,0,0,0,0,0
4292,1,1,1,0,1,0,0
4293,0,0,1,0,0,0,1
4294,1,1,0,0,0,0,0
4295,0,0,1,0,0,0,1
4296,0,0,1,0,1,0,0
4297,1,1,0,0,0,0,0
4298,0,0,0,1,0,0,1
4299,0,0,0,0,0,1,1
4300,0,1,0,1,0,0,1
4301,0,0,0,1,0,0,0
4302,0,0,0,1,0,0,0
4303,0,0,1,1,0,0,1
4304,0,0,0,0,0,0,1
4305,1,1,0,0,0,0,0
4306,0,0,0,0,1,0,1
4307,1,1,1,0,0,0,1
4308,0,0,1,0,0,0,0
4309,1,1,1,1,0,0,1
4310,1,0,1,0,1,0,0
4311,1,1,1,0,0,0,0
4312,0,0,1,0,0,1,1
4313,1,1,0,0,0,0,0
4314,0,0,0,0,0,0,1
4315,1,1,0,1,0,0,1
4316,0,0,1,1,0,0,0
4317,1,1,1,0,0,0,0
4318,1,1,1,0,1,2,0
4319,0,0,1,0,0,1,0
4320,1,1,0,1,0,0,0
4321,1,1,0,0,1,0,1
4322,0,0,0,0,0,0,1
4323,1,1,1,0,1,0,0
4324,1,1,0,1,0,1,1
4325,1,1,1,0,0,0,1
4326,1,1,0,1,0,0,1
4327,0,0,0,0,0,1,1
4328,0,0,0,0,0,0,1
4329,0,0,0,1,0,0,1
4330,0,0,1,0,0,0,1
4331,1,1,1,0,0,0,1
4332,1,1,1,0,0,1,1
4333,0,1,0,1,1,0,1
4334,1,1,1,0,0,1,0
4335,1,1,0,0,0,0,1
4336,0,0,0,1,0,0,0
4337,1,1,1,1,1,0,1
4338,1,1,1,0,0,0,0
4339,0,0,0,0,0,0,1
4340,1,0,1,0,1,0,0
4341,1,1,0,0,0,0,0
4342,1,1,1,0,1,1,1
4343,0,1,1,0,0,0,0
4344,1,1,0,0,0,0,0
4345,0,0,0,0,1,0,0
4346,1,1,1,1,0,0,0
4347,0,0,1,0,0,0,1
4348,0,0,0,0,0,0,1
4349,1,1,0,0,1,0,0
4350,1,1,1,0,0,0,0
4351,1,1,1,0,0,0,0
4352,1,1,1,1,0,1,0
4353,0,0,0,0,0,1,0
4354,0,0,0,0,1,0,0
4355,0,0,0,0,0,1,0
4356,1,1,1,0,0,1,0
4357,1,1,1,1,0,1,0
4358,1,1,1,0,0,0,0
4359,0,0,1,0,0,0,1
4360,0,0,0,0,1,0,1
4361,1,1,1,1,0,0,1
4362,1,1,0,1,1,0,0
4363,1,1,1,0,1,0,1
4364,1,1,0,1,1,0,1
4365,0,0,0,0,1,1,0
4366,1,0,0,0,0,0,1
4367,0,0,1,0,0,0,1
4368,1,1,0,0,0,0,0
4369,0,0,1,0,1,0,0
4370,1,1,0,1,0,0,0
4371,0,0,1,1,1,0,1
4372,0,0,0,1,0,0,1
4373,2,1,1,0,1,0,1
4374,2,1,1,0,0,0,0
4375,0,0,1,0,0,1,0
4376,1,1,1,0,1,0,0
4377,1,0,1,1,0,0,0
4378,1,1,0,1,0,0,0
4379,0,0,1,0,1,0,1
4380,1,0,1,1,0,0,0
4381,1,1,0,0,0,0,0
4382,1,1,1,0,0,0,1
4383,1,1,0,1,1,0,0
4384,0,0,0,0,1,0,1
4385,1,1,0,0,1,0,1
4386,1,1,1,0,0,1,0
4387,1,1,0,0,0,0,0
4388,1,1,1,0,0,0,0
4389,0,0,1,0,1,0,0
4390,0,0,0,0,0,0,1
4391,1,1,0,0,0,0,0
4392,0,0,1,0,0,0,1
4393,1,1,1,0,0,1,1
4394,1,1,1,1,0,0,1
4395,0,0,0,1,0,0,1
4396,1,1,1,0,0,1,0
4397,1,0,1,1,0,0,1
4398,0,0,1,1,1,0,1
4399,0,0,1,0,0,0,1
4400,1,1,1,0,0,0,0
4401,2,1,0,0,0,0,1
4402,1,1,1,0,0,1,0
4403,1,1,1,0,0,1,0
4404,1,1,1,1,0,0,0
4405,1,1,0,0,0,0,1
4406,1,1,1,0,0,1,0
4407,1,1,1,1,0,0,0
4408,0,0,1,0,1,0,1
4409,1,1,1,0,0,0,1
4410,0,0,1,0,0,0,1
4411,0,0,0,1,0,1,0
4412,1,1,0,1,0,0,0
4413,1,1,1,0,0,0,0
4414,1,1,1,1,1,0,0
4415,1,0,1,1,0,0,0
4416,1,1,1,1,0,1,0
4417,1,1,1,0,0,1,0
4418,0,0,0,0,1,0,1
4419,1,1,0,0,0,0,0
4420,0,1,0,0,1,0,1
4421,0,1,0,0,1,1,0
4422,0,0,0,1,1,0,0
4423,0,0,0,0,0,0,0
4424,1,1,0,1,0,1,1
4425,1,1,0,1,0,0,0
4426,1,1,1,1,0,0,0
4427,0,0,1,0,1,0,0
4428,0,0,2,1,0,0,0
4429,1,1,0,1,0,0,0
4430,1,1,1,1,0,0,0
4431,1,1,1,0,1,0,1
4432,1,1,0,0,0,0,0
4433,1,1,0,0,1,1,0
4434,1,1,0,0,1,0,1
4435,0,0,0,0,1,0,0
4436,0,0,0,1,0,1,1
4437,0,0,0,1,1,1,0
4438,1,1,1,0,0,1,0
4439,1,1,1,0,1,0,0
4440,1,1,1,0,0,0,0
4441,1,1,1,1,0,0,0
4442,0,0,0,1,0,0,1
4443,1,1,1,0,0,0,1
4444,1,1,1,0,0,1,0
4445,0,0,0,0,1,0,0
4446,1,1,1,1,0,0,0
4447,1,1,1,1,0,0,0
4448,1,0,0,1,0,0,1
4449,0,0,1,0,0,0,1
4450,1,1,1,1,0,0,1
4451,1,1,1,0,1,0,1
4452,0,0,1,1,0,0,1
4453,0,0,0,0,0,0,1
4454,0,0,0,0,0,0,1
4455,1,1,0,0,0,0,0
4456,0,0,0,1,1,1,1
4457,1,0,0,0,1,0,1
4458,1,1,0,0,0,0,1
4459,1,1,1,1,0,0,0
4460,0,0,0,0,1,0,1
4461,1,1,1,0,1,0,0
4462,1,1,1,0,0,1,0
4463,1,0,1,0,0,0,0
4464,0,1,0,0,1,1,0
4465,1,1,0,0,0,0,1
4466,0,1,0,0,0,0,1
4467,1,1,0,0,0,0,1
4468,1,1,0,1,1,0,1
4469,1,1,0,0,1,0,1
4470,1,1,0,0,0,0,0
4471,1,1,1,0,0,0,0
4472,0,0,1,1,0,0,0
4473,1,1,0,0,1,0,0
4474,1,1,0,1,1,0,0
4475,1,1,1,0,1,0,0
4476,1,0,1,0,1,0,0
4477,1,0,1,1,0,0,1
4478,1,1,0,0,1,0,0
4479,1,1,0,0,0,0,1
4480,1,1,1,0,0,0,0
4481,1,1,0,1,0,0,0
4482,1,1,1,0,0,1,0
4483,1,1,0,0,0,0,1
4484,0,0,0,1,0,0,0
4485,0,0,0,1,0,0,1
4486,1,1,1,0,0,0,1
4487,1,1,1,1,0,0,0
4488,0,1,0,1,1,0,0
4489,1,1,1,1,0,0,1
4490,0,0,0,0,0,0,1
4491,0,1,0,0,0,0,0
4492,1,1,1,1,0,1,0
4493,1,1,0,0,1,0,1
4494,1,0,1,0,0,0,1
4495,0,0,1,1,0,0,0
4496,1,1,0,1,0,1,0
4497,1,1,1,0,0,0,0
4498,1,1,0,1,0,0,0
4499,1,1,1,0,0,1,0
4500,1,1,1,0,0,0,0
4501,1,0,1,1,0,0,1
4502,1,0,0,1,0,1,0
4503,0,0,0,0,0,0,0
4504,0,1,1,0,0,0,0
4505,1,1,1,0,1,0,0
4506,0,0,0,1,0,0,1
4507,1,1,0,0,0,0,0
4508,0,0,0,1,0,0,1
4509,1,1,1,0,1,0,1
4510,0,0,0,1,0,0,1
4511,1,1,1,0,1,0,1
4512,1,1,1,0,1,1,1
4513,1,1,1,0,0,1,0
4514,0,0,0,0,0,0,1
4515,0,0,0,0,0,0,1
4516,1,1,1,1,0,1,0
4517,2,1,1,1,0,0,0
4518,0,0,1,1,0,0,1
4519,0,0,1,0,1,0,1
4520,1,1,0,0,0,0,1
4521,2,1,1,0,0,0,1
4522,1,0,1,0,1,0,1
4523,2,1,0,0,0,0,0
4524,0,1,0,0,0,0,0
4525,0,0,1,1,0,0,1
4526,0,0,0,1,0,0,0
4527,1,1,0,1,0,0,1
4528,1,1,0,1,0,0,1
4529,0,0,0,1,0,0,1
4530,0,0,0,0,1,1,0
4531,2,1,1,0,0,0,1
4532,0,0,0,0,0,0,1
4533,0,0,1,0,0,1,0
4534,0,0,1,1,0,0,0
4535,1,1,1,1,1,0,0
4536,1,2,1,0,0,0,0
4537,1,1,1,0,1,0,0
4538,0,0,1,1,0,0,0
4539,1,1,1,1,0,0,0
4540,1,1,0,1,1,0,0
4541,1,1,1,0,0,0,0
4542,0,0,1,0,1,0,1
4543,1,1,0,0,1,0,0
4544,1,1,0,0,0,0,1
4545,0,0,0,1,0,0,1
4546,1,1,1,1,0,1,0
4547,1,1,0,0,0,0,1
4548,1,1,1,0,0,0,0
4549,1,0,0,0,1,0,1
4550,1,1,1,0,1,0,1
4551,1,0,1,0,0,0,1
4552,0,0,1,1,1,0,0
4553,1,1,1,0,0,0,0
4554,0,0,0,0,0,1,1
4555,1,1,0,0,0,1,0
4556,0,0,0,0,1,0,1
4557,0,0,0,0,0,0,1
4558,1,1,0,0,0,0,0
4559,1,0,1,0,0,0,0
4560,0,0,0,0,0,0,1
4561,1,1,1,0,1,1,0
4562,2,1,1,1,0,0,0
4563,1,1,1,1,0,1,0
4564,1,1,1,1,0,0,0
4565,0,0,0,0,0,0,1
4566,0,0,1,0,0,0,1
4567,0,0,0,0,1,0,1
4568,1,1,1,0,1,0,1
4569,0,0,0,0,0,0,1
4570,1,1,1,0,0,1,0
4571,1,1,1,1,1,0,0
4572,1,1,1,1,0,0,1
4573,1,1,1,1,0,0,0
4574,0,0,1,1,1,0,1
4575,0,0,1,1,0,0,0
4576,0,0,0,0,0,0,0
4577,1,1,1,1,0,0,0
4578,1,1,0,0,0,0,0
4579,1,1,1,0,0,1,0
4580,1,1,1,0,1,1,1
4581,0,0,1,0,1,1,0
4582,1,1,0,0,1,0,1
4583,1,1,1,1,0,0,0
4584,1,1,1,0,1,0,0
4585,1,1,1,0,0,0,1
4586,1,1,1,0,1,0,0
4587,1,1,1,1,0,0,0
4588,1,0,0,0,1,0,1
4589,0,0,0,0,0,1,1
4590,1,1,0,0,0,0,0
4591,0,0,0,0,1,0,1
4592,1,1,0,0,0,0,0
4593,0,0,0,0,0,1,1
4594,0,0,1,0,0,0,0
4595,0,0,0,0,1,0,1
4596,0,0,0,0,1,0,1
4597,1,1,1,0,0,0,0
4598,0,0,0,1,0,0,0
4599,0,1,0,0,0,0,0
4600,1,1,1,0,0,0,0
4601,1,1,0,0,0,0,1
4602,0,0,1,0,0,0,0
4603,1,1,1,0,1,0,0
4604,0,0,1,1,0,1,0
4605,1,1,1,0,1,0,0
4606,1,1,1,0,0,0,1
4607,1,1,0,0,0,0,1
4608,0,0,1,0,1,0,1
4609,1,1,0,1,0,0,1
4610,1,1,0,0,0,0,1
4611,1,1,1,0,0,0,0
4612,1,1,0,0,0,0,0
4613,1,1,1,1,0,0,0
4614,0,0,1,0,0,1,0
4615,0,0,0,1,0,1,1
4616,0,0,1,0,0,0,1
4617,1,1,0,0,0,1,0
4618,0,1,1,0,0,0,0
4619,1,1,1,0,1,0,0
4620,0,0,0,0,0,0,1
4621,2,2,1,0,0,0,0
4622,1,1,1,0,0,0,0
4623,1,1,0,1,0,0,0
4624,0,0,0,0,0,0,1
4625,0,0,1,0,1,0,0
4626,1,1,1,0,0,0,0
4627,1,1,1,0,0,0,0
4628,1,1,1,1,0,0,0
4629,1,1,1,1,1,0,1
4630,1,1,1,1,0,1,0
4631,0,0,0,0,0,0,0
4632,1,1,1,0,0,0,0
4633,1,1,1,0,0,0,0
4634,1,0,1,1,0,1,1
4635,0,0,1,1,0,0,0
4636,0,0,1,0,0,1,1
4637,1,1,0,1,0,0,1
4638,0,0,0,0,1,0,0
4639,1,1,0,0,1,0,1
4640,1,1,1,0,0,1,0
4641,1,0,1,0,0,0,0
4642,0,0,0,0,0,0,1
4643,1,1,0,1,0,0,0
4644,1,1,1,0,0,0,0
4645,1,1,1,0,1,0,0
4646,1,1,1,0,0,0,0
4647,1,1,0,0,0,0,0
4648,1,1,1,0,0,0,0
4649,0,0,0,1,0,0,1
4650,1,1,1,0,0,0,0
4651,0,0,0,0,0,0,0
4652,1,1,0,0,0,0,0
4653,1,0,0,0,0,0,1
4654,1,1,1,0,0,0,0
4655,0,1,0,0,0,1,0
4656,1,1,1,1,0,0,0
4657,1,0,0,0,0,0,1
4658,1,1,1,1,1,0,0
4659,0,0,1,0,0,1,1
4660,0,0,0,1,0,0,1
4661,0,0,0,1,0,0,0
4662,1,0,1,0,1,0,0
4663,1,1,0,0,0,0,1
4664,1,1,0,0,0,1,1
4665,1,1,1,0,0,0,0
4666,1,0,0,0,0,0,1
4667,1,1,1,1,1,0,0
4668,0,0,0,0,0,1,1
4669,0,0,1,0,0,1,0
4670,1,1,1,0,0,0,0
4671,1,1,1,1,0,0,1
4672,1,1,1,0,0,0,0
4673,1,2,1,0,1,1,0
4674,1,1,1,1,0,1,0
4675,2,1,0,0,0,1,0
4676,0,0,1,0,1,0,1
4677,1,1,1,1,0,0,0
4678,1,1,1,0,0,0,0
4679,1,1,1,0,0,0,0
4680,1,1,1,0,0,0,0
4681,0,0,1,0,0,1,0
4682,1,1,1,0,0,0,0
4683,1,1,1,0,0,1,0
4684,1,1,1,0,0,0,1
4685,1,1,1,0,1,0,0
4686,0,0,1,1,1,1,1
4687,0,0,1,1,0,0,0
4688,0,0,1,0,1,1,0
4689,0,0,0,0,0,1,1
4690,1,1,1,0,0,0,1
4691,0,0,0,0,0,0,1
4692,1,1,0,1,1,0,0
4693,1,1,1,0,0,0,0
4694,0,1,1,0,1,1,0
4695,1,1,1,1,1,0,0
4696,0,0,0,0,0,0,1
4697,0,0,0,1,0,0,1
4698,0,0,1,0,0,0,1
4699,0,0,1,0,0,0,1
4700,1,1,1,1,0,0,0
4701,0,0,1,0,0,0,0
4702,1,1,0,0,0,0,1
4703,0,0,0,1,0,0,1
4704,2,1,0,0,0,0,1
4705,1,1,1,0,0,1,1
4706,0,0,0,0,1,0,0
4707,0,0,0,1,0,0,0
4708,1,1,1,1,1,1,0
4709,1,1,1,0,0,0,0
4710,1,1,1,1,0,0,0
4711,1,1,1,1,0,0,0
4712,0,0,1,0,0,1,1
4713,0,0,0,0,0,0,1
4714,0,1,1,0,0,0,0
4715,1,0,1,1,1,0,1
4716,0,0,1,0,0,1,1
4717,0,1,0,0,1,0,1
4718,1,1,1,0,0,0,0
4719,1,1,1,0,0,0,0
4720,0,0,0,0,1,0,0
4721,1,1,1,1,0,1,0
4722,0,0,0,0,0,1,0
4723,1,1,1,0,0,0,0
4724,1,1,1,0,0,0,0
4725,1,0,1,0,1,0,1
4726,1,1,1,0,0,0,1
4727,0,0,0,0,1,0,0
4728,0,0,1,0,0,0,1
4729,1,1,1,0,0,0,1
4730,0,0,0,1,1,0,1
4731,1,0,1,0,0,0,1
4732,1,1,1,0,0,0,1
4733,0,1,0,1,0,0,1
4734,0,0,1,0,0,0,0
4735,1,1,0,1,0,0,1
4736,0,0,0,0,1,0,0
4737,1,1,1,0,1,1,0
4738,1,2,1,0,1,0,1
4739,1,1,1,0,1,0,0
4740,0,0,0,0,0,0,1
4741,0,0,1,0,1,0,1
4742,0,0,0,0,0,0,0
4743,1,1,0,1,0,0,1
4744,0,0,0,0,0,0,1
4745,0,0,1,1,0,0,1
4746,0,0,1,0,0,0,1
4747,1,1,0,0,0,1,1
4748,1,1,0,0,0,0,0
4749,1,1,0,1,0,0,0
4750,0,0,0,1,0,0,1
4751,1,1,1,0,0,0,0
4752,1,0,1,1,0,0,1
4753,1,1,1,1,0,0,0
4754,1,1,1,0,0,0,1
4755,1,1,1,0,0,0,0
4756,1,1,1,0,0,0,0
4757,1,1,1,0,0,0,0
4758,1,1,1,0,1,0,0
4759,0,0,0,1,0,1,0
4760,0,0,1,0,0,1,1
4761,1,1,2,1,0,0,0
4762,1,1,1,0,1,0,0
4763,0,0,0,0,0,0,1
4764,1,1,1,1,1,0,0
4765,0,0,0,1,0,0,1
4766,0,0,1,1,0,0,0
4767,1,1,0,0,0,0,0
4768,1,1,1,1,1,0,0
4769,0,0,0,0,1,0,1
4770,0,0,1,1,0,0,1
4771,1,1,0,1,0,0,1
4772,1,1,0,0,1,0,1
4773,0,0,1,0,0,0,1
4774,0,0,0,0,1,0,0
4775,1,1,1,1,1,0,0
4776,1,1,1,1,0,0,0
4777,1,1,1,0,0,1,0
4778,0,0,1,1,0,0,1
4779,0,0,0,1,1,1,1
4780,1,1,1,1,0,0,0
4781,0,0,1,1,0,0,1
4782,1,1,0,0,1,0,1
4783,1,1,1,0,0,0,0
4784,0,0,1,0,1,0,0
4785,1,1,0,1,0,0,0
4786,1,1,0,0,0,0,0
4787,0,0,1,0,1,0,1
4788,1,1,0,0,0,0,1
4789,0,0,0,0,1,0,0
4790,0,0,0,1,1,0,0
4791,0,0,0,0,0,0,0
4792,1,1,1,0,0,0,1
4793,1,1,1,1,0,0,0
4794,1,1,1,0,0,0,1
4795,1,1,1,0,0,0,1
4796,0,0,1,1,0,1,0
4797,0,0,1,0,0,0,0
4798,1,1,0,0,1,0,1
4799,1,1,1,0,1,0,0
4800,1,1,0,0,0,0,0
4801,1,1,1,1,0,1,1
4802,0,0,0,0,0,1,0
4803,0,0,1,1,0,1,1
4804,1,1,0,0,0,0,0
4805,0,0,0,0,0,1,0
4806,0,0,0,0,0,0,0
4807,1,1,1,0,0,0,1
4808,1,1,0,0,0,0,1
4809,0,1,1,0,0,0,1
4810,1,1,1,0,0,0,0
4811,0,0,0,1,0,0,0
4812,0,0,1,0,0,0,1
4813,1,1,0,0,0,1,1
4814,0,0,0,0,0,0,0
4815,1,1,1,0,0,1,0
4816,1,0,1,1,0,1,0
4817,0,0,1,1,0,0,0
4818,1,1,0,0,0,1,1
4819,1,0,1,0,0,0,1
4820,1,1,1,1,0,1,0
4821,1,1,0,0,1,0,0
4822,0,0,0,1,0,1,1
4823,1,0,0,0,1,0,1
4824,1,1,1,0,0,0,1
4825,0,0,1,0,1,1,1
4826,0,0,0,0,0,0,1
4827,1,1,1,0,0,1,0
4828,1,1,1,0,0,0,0
4829,1,1,0,0,1,1,0
4830,0,0,1,0,0,0,0
4831,0,0,1,0,1,0,0
4832,1,1,1,0,0,0,1
4833,0,0,0,0,0,0,0
4834,0,0,0,1,0,0,0
4835,0,1,0,0,1,0,1
4836,0,0,0,0,1,0,1
4837,0,0,0,0,0,0,0
4838,1,1,0,0,0,0,0
4839,1,1,0,1,0,0,0
4840,0,0,1,0,0,0,0
4841,0,0,0,0,0,0,0
4842,0,0,1,0,0,1,0
4843,1,1,1,1,1,0,0
4844,0,0,0,1,0,0,1
4845,1,1,0,0,0,0,1
4846,0,0,0,0,1,0,0
4847,0,0,0,0,0,0,1
4848,0,0,0,0,0,0,0
4849,1,1,1,0,0,1,1
4850,1,1,1,1,0,0,0
4851,0,0,0,1,0,0,1
4852,1,1,1,0,0,0,0
4853,1,1,0,0,0,0,0
4854,1,1,1,0,0,0,0
4855,0,0,1,0,0,1,1
4856,1,1,1,0,1,1,0
4857,1,1,1,0,0,0,0
4858,0,1,0,0,0,0,1
4859,1,1,0,0,0,0,0
4860,1,0,1,0,1,0,1
4861,1,1,1,0,0,0,0
4862,0,0,1,0,0,0,1
4863,0,0,0,1,1,0,1
4864,1,1,1,0,0,0,0
4865,1,1,1,1,0,0,0
4866,1,1,0,0,1,0,1
4867,0,0,0,1,1,0,1
4868,0,0,0,0,0,0,1
4869,1,1,0,0,1,0,0
4870,1,1,1,0,1,0,0
4871,1,1,0,1,0,1,0
4872,1,1,1,0,0,0,0
4873,0,0,0,0,1,0,1
4874,1,1,1,1,0,0,0
4875,1,1,1,1,0,0,0
4876,1,1,1,1,1,0,0
4877,0,1,1,0,0,0,0
4878,1,1,1,0,0,0,1
4879,1,1,0,0,0,0,1
4880,1,1,0,1,0,0,1
4881,1,2,1,1,0,0,0
4882,1,1,0,0,0,0,1
4883,0,0,0,0,0,0,0
4884,1,1,1,1,1,0,0
4885,1,1,1,0,0,1,0
4886,1,1,0,0,1,0,0
4887,0,0,0,1,0,0,0
4888,1,1,1,0,0,0,1
4889,1,0,0,0,0,0,0
4890,0,1,0,1,0,0,0
4891,0,0,0,0,1,0,0
4892,1,1,0,0,0,0,0
4893,0,0,1,1,0,0,1
4894,0,0,1,0,1,0,1
4895,1,1,1,0,0,0,0
4896,1,1,0,1,0,0,0
4897,1,1,1,0,0,0,0
4898,1,0,1,0,0,0,0
4899,0,0,1,0,1,1,0
4900,1,0,1,1,0,0,0
4901,1,1,0,0,0,0,1
4902,1,1,0,0,0,0,0
4903,1,1,0,0,1,0,1
4904,0,0,0,0,0,1,1
4905,1,1,0,0,0,0,1
4906,1,1,1,0,0,0,1
4907,1,1,1,0,0,0,0
4908,0,0,1,1,0,0,0
4909,0,0,1,1,0,0,0
4910,1,1,1,0,0,1,0
4911,1,1,0,0,0,0,1
4912,0,1,0,1,0,0,0
4913,1,1,1,0,0,0,0
4914,1,1,1,1,0,0,0
4915,1,1,0,0,0,0,0
4916,0,0,1,1,0,0,0
4917,1,1,0,1,1,0,0
4918,0,0,0,0,0,0,0
4919,0,1,0,0,0,0,0
4920,1,1,1,0,1,0,0
4921,1,1,1,0,0,1,1
4922,1,1,0,0,0,0,1
4923,0,0,1,0,0,0,0
4924,1,1,0,0,1,0,1
4925,1,0,0,0,0,0,1
4926,2,1,1,0,1,0,0
4927,0,0,1,0,1,0,1
4928,1,1,1,1,0,0,0
4929,0,0,1,0,1,0,0
4930,1,1,1,1,0,0,0
4931,0,0,0,0,0,0,1
4932,0,0,1,0,0,1,1
4933,1,1,1,0,0,0,1
4934,1,1,1,0,0,0,0
4935,0,1,0,0,0,0,1
4936,0,1,1,0,1,1,1
4937,0,0,1,0,1,1,0
4938,0,1,1,1,1,0,1
4939,1,1,0,0,0,0,1
4940,0,1,0,0,0,0,1
4941,1,1,1,1,0,0,0
4942,1,1,1,0,1,0,0
4943,1,0,1,0,0,1,1
4944,1,1,1,1,0,1,0
4945,0,0,0,0,0,0,1
4946,1,1,0,0,0,0,1
4947,0,0,1,0,1,0,0
4948,1,0,1,0,1,1,0
4949,0,0,1,0,0,0,0
4950,1,1,1,1,0,0,0
4951,1,1,0,0,0,0,0
4952,0,0,0,0,0,1,0
4953,1,1,0,1,1,0,0
