,San Andreas (Carrizo) rev,San Andreas (Cholame) rev,San Andreas (Mojave S),San Andreas (Coachella) rev,San Jacinto (Anza) rev,Garlock (West),0
3313,0,0,0,0,0,0,1
3314,1,1,1,0,0,1,0
3315,1,1,0,0,0,1,0
3316,0,0,1,0,0,0,1
3317,1,1,0,0,0,0,1
3318,1,1,1,1,0,1,0
3319,0,0,1,0,0,0,1
3320,1,1,1,1,0,0,1
3321,1,1,1,1,0,1,0
3322,0,0,1,1,0,0,1
3323,1,1,1,0,1,1,0
3324,0,0,0,0,0,0,1
3325,1,1,1,1,0,0,0
3326,1,1,1,0,1,0,1
3327,0,0,0,0,0,0,1
3328,2,2,1,1,0,0,0
3329,0,0,1,0,0,0,0
3330,0,0,0,1,0,0,0
3331,1,1,0,1,0,0,1
3332,1,1,0,1,1,0,0
3333,1,1,0,0,0,0,1
3334,0,0,1,0,0,0,0
3335,1,0,1,1,1,0,0
3336,0,0,0,1,0,0,0
3337,1,1,1,0,1,1,0
3338,0,0,0,0,0,0,0
3339,1,1,0,0,1,0,0
3340,0,0,0,0,0,0,1
3341,0,1,0,0,0,0,0
3342,2,1,0,0,1,1,0
3343,0,0,1,1,1,0,1
3344,1,1,1,0,1,0,0
3345,1,1,0,0,0,0,1
3346,1,1,0,0,0,0,0
3347,0,0,1,0,0,0,0
3348,0,0,0,1,0,0,1
3349,1,1,1,1,0,0,0
3350,0,0,1,0,0,0,1
3351,1,1,1,1,0,0,0
3352,0,0,0,1,0,0,1
3353,1,1,1,1,0,0,0
3354,1,1,0,0,0,0,0
3355,1,1,0,0,0,0,0
3356,1,0,0,0,0,0,1
3357,1,1,0,0,0,0,0
3358,0,0,0,0,1,0,0
3359,1,1,0,0,1,0,1
3360,1,1,1,0,0,1,0
3361,0,0,0,1,0,0,1
3362,1,1,0,0,0,0,1
3363,1,1,0,0,0,0,1
3364,1,1,0,1,0,0,1
3365,1,1,0,1,1,0,1
3366,1,1,1,1,0,0,0
3367,0,0,0,0,0,1,0
3368,1,2,0,0,0,0,0
3369,1,1,1,0,1,0,0
3370,0,0,0,0,0,0,1
3371,1,1,1,1,1,1,0
3372,0,0,0,0,0,0,1
3373,1,0,0,0,0,0,0
3374,1,1,1,1,0,0,0
3375,0,1,0,0,1,0,1
3376,0,0,1,1,1,0,0
3377,0,1,1,0,1,0,1
3378,1,1,1,1,0,0,0
3379,1,0,0,0,0,0,0
3380,1,1,0,0,0,0,0
3381,0,0,1,1,0,0,0
3382,1,0,1,0,0,0,0
3383,1,1,0,0,0,0,1
3384,1,0,1,0,0,0,0
3385,1,1,0,1,0,0,1
3386,1,1,0,0,0,0,1
3387,0,0,1,0,0,0,1
3388,0,0,1,1,1,0,1
3389,1,1,1,1,0,0,0
3390,1,1,0,1,1,0,0
3391,1,1,1,1,1,0,0
3392,0,0,1,1,0,0,1
3393,1,1,1,1,0,0,0
3394,1,1,1,1,1,0,0
3395,0,0,0,0,0,0,1
3396,1,1,1,1,0,0,0
3397,0,0,0,0,0,0,1
3398,1,1,0,0,0,0,0
3399,0,0,0,0,0,0,0
3400,1,1,0,1,1,0,0
3401,1,1,1,0,0,0,1
3402,0,0,1,1,0,0,0
3403,1,1,0,1,0,0,0
3404,0,0,1,0,0,0,1
3405,1,1,1,0,0,0,0
3406,1,0,1,0,1,0,0
3407,0,0,0,0,1,0,1
3408,1,1,0,1,0,0,1
3409,1,1,0,0,1,0,0
3410,1,1,0,1,0,0,1
3411,1,1,1,1,0,0,0
3412,0,0,0,0,0,0,0
3413,0,0,0,1,0,0,0
3414,0,0,1,0,0,0,1
3415,1,1,1,0,0,0,1
3416,0,0,0,0,1,0,0
3417,0,0,0,0,0,0,0
3418,1,1,1,0,1,1,0
3419,0,0,0,1,1,1,0
3420,0,1,0,1,0,0,0
3421,1,1,0,0,0,1,0
3422,1,1,1,1,0,0,1
3423,1,0,1,0,0,0,0
3424,0,0,0,0,0,0,0
3425,1,1,0,1,0,0,1
3426,1,1,1,0,0,0,0
3427,0,0,0,1,0,0,0
3428,1,1,0,1,1,1,0
3429,0,0,0,1,1,0,0
3430,1,1,1,0,0,0,0
3431,0,0,0,0,0,0,0
3432,0,0,1,0,0,0,1
3433,0,0,0,0,0,0,1
3434,1,1,0,0,1,0,0
3435,1,1,1,1,0,0,0
3436,0,0,0,1,0,1,1
3437,1,1,1,0,0,1,0
3438,0,0,1,0,1,1,1
3439,1,1,0,0,0,1,1
3440,0,0,0,0,0,0,1
3441,1,1,0,1,0,0,0
3442,2,1,0,0,0,0,1
3443,0,0,0,1,0,0,1
3444,1,1,1,0,0,0,0
3445,0,0,1,0,0,1,1
3446,0,0,0,0,0,0,0
3447,0,0,0,0,0,1,1
3448,1,0,0,0,0,0,1
3449,1,1,0,0,0,0,1
3450,0,0,1,1,0,1,0
3451,1,1,0,0,1,0,0
3452,0,0,0,0,0,0,1
3453,0,0,0,0,1,0,1
3454,1,1,0,0,0,0,0
3455,1,1,0,1,1,0,1
3456,0,0,0,0,0,1,0
3457,1,1,1,0,0,1,0
3458,1,1,0,0,0,0,1
3459,1,1,1,0,0,1,0
3460,0,0,1,0,0,0,0
3461,1,0,1,0,0,1,0
3462,2,1,1,0,1,0,0
3463,1,1,0,0,1,0,0
3464,0,1,0,0,1,0,0
3465,1,1,0,0,0,0,1
3466,1,1,0,0,1,0,0
3467,1,1,1,1,0,0,0
3468,0,0,0,0,0,0,1
3469,0,0,0,0,0,0,0
3470,1,1,1,0,0,0,0
3471,0,0,0,0,1,1,1
3472,1,1,0,0,0,0,1
3473,0,0,0,1,0,0,1
3474,0,0,1,1,0,0,0
3475,1,1,0,0,0,0,1
3476,0,0,0,0,0,0,0
3477,1,1,1,1,0,1,0
3478,1,1,0,1,0,0,0
3479,0,0,0,1,0,0,1
3480,1,1,1,0,0,1,1
3481,0,0,0,0,0,0,0
3482,1,1,1,0,0,0,0
3483,1,1,1,0,1,0,0
3484,1,1,1,0,0,0,0
3485,1,1,1,1,0,1,0
3486,0,0,0,0,0,1,0
3487,1,1,0,0,0,1,1
3488,1,0,0,0,0,0,0
3489,1,1,1,1,0,0,0
3490,1,1,1,1,0,0,0
3491,1,1,1,1,0,0,0
3492,1,1,1,1,0,0,0
3493,1,1,1,1,0,0,1
3494,0,1,1,0,0,1,0
3495,0,0,0,0,0,0,0
3496,0,0,0,1,0,1,0
3497,0,0,1,1,0,0,1
3498,1,1,0,0,1,0,0
3499,0,1,0,0,1,0,0
3500,1,1,1,0,0,1,1
3501,1,1,1,0,0,0,0
3502,0,0,1,0,0,0,0
3503,1,1,1,0,0,0,0
3504,1,1,0,0,0,0,1
3505,1,1,1,0,1,0,0
3506,1,1,0,0,0,0,1
3507,1,1,1,1,0,0,0
3508,0,0,0,0,0,0,0
3509,1,1,1,0,1,0,0
3510,0,0,0,0,0,1,1
3511,1,1,1,1,0,0,1
3512,0,0,0,0,0,1,1
3513,0,0,0,0,0,0,1
3514,0,0,1,1,0,1,0
3515,0,1,0,1,0,0,1
3516,0,0,1,0,0,1,0
3517,1,1,0,1,0,1,1
3518,1,1,0,0,0,0,1
3519,0,0,1,0,0,0,1
3520,1,1,1,0,0,0,1
3521,0,0,1,0,0,1,0
3522,1,1,0,0,1,0,0
3523,0,1,0,0,1,0,1
3524,0,0,0,1,0,0,1
3525,1,1,0,0,0,1,1
3526,0,0,1,1,1,0,0
3527,0,0,0,0,1,0,1
3528,1,1,0,1,0,0,0
3529,2,1,1,0,0,0,1
3530,1,1,1,0,0,1,1
3531,1,0,1,0,1,0,1
3532,2,1,1,0,1,0,0
3533,1,1,1,1,0,1,0
3534,1,1,1,0,0,0,1
3535,0,0,1,0,0,1,0
3536,1,1,1,0,0,0,0
3537,1,1,1,1,0,0,0
3538,0,0,0,1,0,0,0
3539,0,0,1,0,0,1,0
3540,0,0,0,0,1,0,1
3541,1,1,0,0,0,0,1
3542,1,1,0,0,1,0,1
3543,1,1,0,1,0,0,0
3544,0,0,1,0,1,0,0
3545,1,1,0,1,1,0,0
3546,1,1,0,1,0,0,1
3547,1,1,0,1,0,0,0
3548,1,1,0,1,0,0,0
3549,0,0,0,0,1,0,0
3550,0,0,0,0,1,0,1
3551,1,1,0,1,0,0,1
3552,0,0,1,0,0,0,1
3553,1,1,1,0,0,0,1
3554,0,0,0,0,0,0,1
3555,1,1,1,0,0,0,1
3556,0,0,1,0,0,0,1
3557,1,1,0,0,0,0,0
3558,0,0,0,1,1,0,1
3559,1,1,1,0,1,0,0
3560,0,0,1,0,1,0,1
3561,1,1,0,0,1,0,0
3562,1,1,1,0,0,0,0
3563,0,0,0,0,1,0,1
3564,1,1,0,1,0,0,1
3565,0,0,0,0,0,0,0
3566,2,1,0,0,0,0,0
3567,0,0,0,0,1,0,1
3568,1,1,0,1,0,0,0
3569,0,0,0,0,1,0,1
3570,1,1,1,1,0,0,0
3571,0,0,0,1,1,0,1
3572,1,1,1,1,0,0,0
3573,0,0,0,0,0,0,1
3574,1,1,0,0,0,0,1
3575,1,1,0,0,1,0,1
3576,1,0,1,0,0,0,1
3577,0,0,1,0,0,0,1
3578,1,1,1,0,0,0,1
3579,0,1,1,0,0,0,1
3580,1,1,0,1,0,0,1
3581,2,1,0,0,0,0,1
3582,1,1,0,0,0,0,1
3583,1,1,0,0,0,0,1
3584,1,1,0,0,0,1,0
3585,1,1,0,1,0,0,0
3586,1,1,1,1,0,0,0
3587,1,1,0,0,0,0,1
3588,0,0,0,0,0,0,1
3589,0,0,1,0,0,1,0
3590,1,1,0,0,0,0,0
3591,1,1,1,0,1,0,0
3592,0,0,0,0,0,0,0
3593,1,1,1,1,1,1,0
3594,1,0,1,0,1,0,0
3595,1,1,1,0,0,0,0
3596,1,1,0,0,0,0,0
3597,1,1,0,0,0,0,0
3598,1,1,0,0,1,0,0
3599,1,1,1,0,1,0,1
3600,0,0,0,0,0,0,0
3601,0,0,1,1,0,0,0
3602,1,1,0,0,1,0,1
3603,0,1,1,0,1,0,0
3604,0,0,0,1,0,0,0
3605,1,1,0,1,0,1,0
3606,1,1,0,0,0,0,1
3607,1,1,0,1,0,0,1
3608,2,1,1,0,1,0,1
3609,0,0,0,0,0,0,1
3610,0,1,0,1,0,0,1
3611,1,1,0,0,0,0,0
3612,1,1,1,0,0,0,0
3613,2,1,1,0,0,0,0
3614,1,1,0,0,0,0,0
3615,1,1,1,0,1,0,0
3616,0,0,0,1,1,0,0
3617,1,1,0,0,0,0,0
3618,0,0,0,0,0,0,1
3619,1,1,1,1,0,0,1
3620,1,1,1,0,0,0,1
3621,1,1,0,1,0,0,0
3622,1,0,1,0,0,0,1
3623,1,1,1,1,1,1,0
3624,1,1,0,0,0,1,1
3625,1,1,1,0,1,0,1
3626,0,0,1,0,0,0,0
3627,0,0,1,0,0,0,0
3628,0,0,0,1,0,0,0
3629,0,0,1,1,0,0,0
3630,1,1,1,0,0,0,1
3631,0,0,0,0,0,0,1
3632,0,0,1,0,1,0,1
3633,0,0,1,1,1,0,1
3634,0,0,0,1,0,0,1
3635,1,1,1,0,1,0,0
3636,1,1,0,0,0,1,1
3637,1,1,1,0,0,0,0
3638,1,1,1,0,1,0,0
3639,0,0,0,0,1,0,1
3640,0,0,0,1,0,0,0
3641,0,0,1,0,0,1,0
3642,1,1,1,0,1,0,1
3643,1,1,1,0,1,0,1
3644,0,0,1,0,0,0,1
3645,1,1,1,0,0,0,0
3646,1,1,1,0,0,0,0
3647,1,1,0,0,0,0,0
3648,1,1,0,0,0,0,0
3649,1,0,0,0,0,0,0
3650,1,1,0,1,0,0,0
3651,0,0,1,0,1,0,0
3652,1,1,0,1,0,0,1
3653,1,1,0,1,1,0,0
3654,0,0,0,0,1,1,0
3655,0,0,0,1,0,0,0
3656,0,0,1,1,0,1,0
3657,0,1,0,0,0,0,0
3658,1,1,1,0,0,0,0
3659,1,1,0,1,1,0,1
3660,0,0,1,1,1,0,1
3661,1,1,1,0,1,0,0
3662,1,1,1,1,1,0,0
3663,0,0,0,1,1,0,1
3664,1,1,1,0,1,0,1
3665,0,0,0,1,0,0,0
3666,0,0,1,1,0,1,0
3667,1,1,1,0,1,1,0
3668,0,0,1,0,0,1,1
3669,1,1,0,0,0,0,0
3670,1,1,0,0,0,1,0
3671,1,1,1,1,0,0,0
3672,1,1,1,0,0,1,0
3673,0,1,0,0,0,0,0
3674,0,0,1,0,0,1,0
3675,0,0,1,0,0,0,1
3676,0,0,0,1,0,0,0
3677,0,0,1,0,0,0,1
3678,0,0,0,1,0,0,0
3679,1,1,0,1,0,1,1
3680,0,0,0,0,1,0,0
3681,1,1,0,0,0,0,0
3682,1,1,0,0,1,0,1
3683,0,0,1,0,0,0,1
3684,0,0,1,0,1,0,0
3685,0,0,1,0,1,0,0
3686,1,1,0,0,0,0,0
3687,2,1,1,0,1,1,0
3688,0,0,0,0,0,1,1
3689,0,0,0,0,0,0,0
3690,1,1,1,0,0,0,0
3691,0,0,0,0,0,0,1
3692,0,0,0,0,0,0,1
3693,0,0,0,0,0,0,0
3694,0,0,0,0,0,0,1
3695,1,1,0,0,1,0,0
3696,0,0,0,0,1,0,0
3697,0,0,1,0,0,0,1
3698,1,0,1,1,1,0,1
3699,1,1,0,0,0,0,0
3700,0,0,1,0,0,0,0
3701,1,1,1,0,0,1,0
3702,1,1,0,0,1,0,1
3703,1,1,0,0,0,0,0
3704,1,1,0,0,1,0,1
3705,1,1,0,0,1,0,1
3706,1,1,1,0,0,0,1
3707,1,0,0,0,0,0,1
3708,1,1,0,0,0,0,1
3709,1,1,1,0,0,0,1
3710,1,1,0,0,0,0,1
3711,0,1,0,0,1,0,0
3712,1,1,0,0,0,0,0
3713,0,0,0,0,0,0,1
3714,1,0,1,0,0,0,1
3715,1,2,0,0,0,0,0
3716,1,1,1,1,0,0,0
3717,1,1,1,0,1,1,0
3718,1,1,0,1,1,0,1
3719,1,0,1,0,1,0,0
3720,0,1,0,1,0,0,0
3721,1,0,0,1,1,0,0
3722,0,0,1,0,0,0,1
3723,0,0,1,1,0,0,0
3724,1,1,0,0,1,0,0
3725,0,0,0,1,1,0,0
3726,0,0,1,1,0,0,1
3727,1,1,1,1,0,0,0
3728,0,0,0,0,1,0,0
3729,1,1,0,0,0,0,0
3730,0,0,0,0,1,0,1
3731,1,1,1,0,1,0,0
3732,1,1,0,1,0,1,0
3733,1,1,0,1,0,0,1
3734,0,0,1,1,0,0,0
3735,1,1,1,0,0,0,0
3736,1,0,1,0,0,1,1
3737,1,1,0,1,1,0,0
3738,0,0,0,0,0,0,0
3739,1,1,1,0,0,0,1
3740,0,0,1,0,0,0,1
3741,1,0,1,0,0,0,0
3742,1,1,0,1,0,0,0
3743,0,0,0,0,1,0,0
3744,1,1,1,1,0,0,0
3745,0,0,1,1,0,0,0
3746,1,2,1,1,1,0,0
3747,0,0,1,0,0,1,0
3748,0,1,0,1,0,0,0
3749,1,1,1,1,0,0,0
3750,0,0,0,0,0,0,0
3751,0,0,0,0,0,0,1
3752,1,1,1,0,0,0,0
3753,1,1,1,0,1,0,1
3754,1,1,1,0,1,0,0
3755,1,1,1,0,1,0,0
3756,1,1,0,1,0,0,0
3757,1,1,1,1,0,0,1
3758,0,0,1,0,0,0,1
3759,1,2,0,1,0,1,0
3760,0,0,0,0,0,0,0
3761,0,0,0,0,0,0,1
3762,1,1,1,1,0,0,0
3763,0,0,0,1,0,0,1
3764,1,1,1,0,0,0,0
3765,1,1,0,0,1,0,1
3766,0,0,0,0,0,0,0
3767,1,1,1,1,0,0,1
3768,0,0,0,1,1,0,0
3769,1,1,0,1,0,0,0
3770,1,1,0,0,0,0,0
3771,1,1,0,0,0,0,0
3772,0,0,1,1,1,0,1
3773,1,1,0,0,0,0,0
3774,1,1,1,0,0,1,0
3775,0,0,0,0,0,0,0
3776,0,1,0,0,1,0,0
3777,0,0,0,0,1,0,1
3778,1,1,1,1,0,0,0
3779,0,0,0,1,0,0,1
3780,1,0,1,0,0,1,1
3781,1,1,1,1,0,0,1
3782,0,0,0,1,0,0,1
3783,0,0,0,1,0,0,1
3784,0,0,0,0,0,0,1
3785,0,1,0,1,0,0,0
3786,0,0,1,1,0,0,1
3787,1,1,1,0,1,0,0
3788,1,1,1,0,1,1,0
3789,1,1,0,0,0,0,1
3790,1,1,1,1,1,1,0
3791,1,1,1,0,0,0,0
3792,1,1,0,0,1,0,1
3793,0,0,0,0,0,1,1
3794,0,0,0,1,0,0,1
3795,0,0,1,0,0,0,1
3796,1,0,1,0,1,0,0
3797,1,1,0,1,0,0,1
3798,1,1,1,1,0,0,1
3799,1,1,1,0,0,1,0
3800,1,0,1,0,1,0,0
3801,1,1,0,0,0,0,0
3802,1,1,1,0,0,0,0
3803,1,1,1,0,0,0,0
3804,1,1,0,1,0,0,0
3805,1,0,1,0,0,0,0
3806,1,0,1,0,0,0,0
3807,2,1,1,0,1,0,0
3808,1,1,1,0,0,0,0
3809,1,0,0,0,0,0,0
3810,1,1,1,0,0,0,0
3811,1,1,0,0,0,0,0
3812,0,0,1,0,1,0,0
3813,1,1,1,0,1,0,0
3814,1,1,0,0,0,0,1
3815,0,0,0,0,0,1,0
3816,1,1,0,1,0,0,0
3817,0,0,0,0,1,0,0
3818,1,1,1,0,0,0,0
3819,0,0,0,1,0,1,1
3820,1,1,0,1,0,0,0
3821,1,1,0,1,0,0,1
3822,1,1,0,1,1,0,0
3823,1,1,0,0,0,0,0
3824,0,0,1,1,0,0,0
3825,1,1,0,0,0,0,0
3826,1,1,1,0,0,0,0
3827,1,1,1,0,0,1,0
3828,0,0,0,1,1,0,1
3829,1,1,1,0,1,0,0
3830,1,1,1,1,0,1,0
3831,0,0,1,1,1,0,1
3832,0,0,0,1,0,0,1
3833,0,0,1,1,0,0,0
3834,0,0,1,1,1,0,0
3835,1,1,1,0,0,0,1
3836,1,0,0,0,1,1,0
3837,0,0,1,0,1,1,1
3838,0,0,0,1,0,0,0
3839,2,1,0,0,0,0,0
3840,1,0,0,0,1,0,1
3841,1,1,0,0,0,0,1
3842,1,1,1,0,0,0,0
3843,1,1,0,1,0,0,0
3844,1,1,0,0,0,0,1
3845,1,0,1,0,0,0,0
3846,1,0,0,0,0,0,1
3847,1,1,0,0,0,0,1
3848,1,1,0,0,0,0,1
3849,0,0,1,0,0,1,0
3850,1,0,1,1,0,0,1
3851,0,0,0,0,0,0,1
3852,0,0,1,0,1,1,1
3853,1,1,1,0,1,0,0
3854,1,1,0,1,0,0,0
3855,1,1,1,0,1,0,1
3856,1,1,1,0,0,0,1
3857,0,0,0,1,0,0,1
3858,1,1,1,0,0,1,0
3859,1,0,1,0,1,0,0
3860,1,1,1,0,0,1,0
3861,1,1,1,0,0,0,0
3862,0,0,1,0,0,0,1
3863,1,1,1,0,1,0,0
3864,1,1,1,0,0,1,0
3865,1,1,0,1,1,0,0
3866,1,0,1,0,0,1,1
3867,1,1,1,1,0,0,1
3868,1,1,1,1,0,0,0
3869,0,0,1,0,0,0,1
3870,0,0,0,1,0,0,0
3871,0,1,0,1,0,0,0
3872,1,1,1,0,1,0,0
3873,0,0,0,1,0,0,0
3874,1,1,1,1,0,0,1
3875,0,0,0,0,0,0,1
3876,1,1,0,0,0,0,0
3877,1,1,0,1,1,0,1
3878,1,1,1,1,0,0,0
3879,1,1,1,0,1,0,0
3880,1,1,0,0,0,0,1
3881,1,1,1,0,0,0,0
3882,1,1,1,1,0,0,0
3883,2,1,1,1,1,0,0
3884,1,1,1,0,0,0,0
3885,0,0,1,0,0,1,0
3886,1,1,0,0,1,0,0
3887,1,0,0,0,0,1,1
3888,1,1,1,1,0,0,0
3889,1,0,1,1,0,0,1
3890,1,1,0,1,0,0,0
3891,0,0,0,0,0,0,0
3892,1,1,1,1,0,0,0
3893,1,1,1,0,0,1,1
3894,1,0,1,0,1,0,0
3895,2,1,0,0,0,0,1
3896,0,0,1,0,0,0,0
3897,1,1,1,0,1,0,0
3898,0,0,0,0,1,0,1
3899,1,1,1,0,0,0,0
3900,0,0,1,0,0,0,0
3901,1,1,1,0,0,1,0
3902,1,1,1,0,1,1,0
3903,1,1,0,1,0,1,0
3904,1,1,0,0,1,0,1
3905,1,1,1,1,0,0,0
3906,1,1,1,0,0,0,0
3907,1,1,1,0,0,0,0
3908,0,0,1,0,1,0,0
3909,1,1,1,1,0,0,0
3910,1,1,1,0,1,1,0
3911,0,0,1,1,0,0,0
3912,1,1,1,0,0,0,0
3913,1,0,1,1,0,1,0
3914,0,1,0,0,0,0,1
3915,0,0,1,0,0,0,1
3916,1,1,0,0,0,0,0
3917,0,0,0,0,0,0,0
3918,1,1,1,0,0,0,0
3919,0,0,0,0,1,0,0
3920,0,0,0,0,0,1,0
3921,0,0,1,1,0,0,1
3922,1,1,1,1,0,0,0
3923,1,1,1,0,1,0,0
3924,0,0,0,0,0,0,0
3925,1,1,1,0,0,0,0
3926,0,0,1,0,0,1,0
3927,0,0,0,0,0,1,1
3928,1,0,1,0,1,0,1
3929,0,0,1,0,0,0,0
3930,0,0,0,0,0,0,1
3931,1,1,1,0,1,0,0
3932,0,0,1,0,0,0,0
3933,0,0,0,1,0,0,0
3934,1,1,1,0,0,0,1
3935,0,0,0,0,1,0,0
3936,0,1,0,1,0,0,1
3937,1,1,1,1,0,0,0
3938,2,1,0,1,0,0,0
3939,1,1,1,1,0,0,0
3940,1,0,1,0,0,1,1
3941,1,1,1,1,0,0,0
3942,0,0,0,0,0,1,0
3943,0,0,0,1,0,0,1
3944,1,1,0,0,1,0,0
3945,2,0,0,0,1,0,1
3946,0,0,1,0,1,0,1
3947,1,1,1,0,1,0,0
3948,1,1,1,0,0,0,0
3949,0,0,0,0,0,0,1
3950,0,0,1,0,0,0,0
3951,1,1,0,1,1,0,1
3952,1,1,0,0,0,0,0
3953,0,0,1,0,0,0,1
3954,1,1,0,0,0,0,0
3955,1,1,1,1,0,0,0
3956,0,0,1,1,0,0,1
3957,1,1,1,0,0,0,0
3958,0,0,0,0,0,0,0
3959,0,0,0,1,0,0,0
3960,0,0,0,0,0,0,1
3961,1,1,1,0,0,1,0
3962,1,1,0,1,1,1,0
3963,1,1,0,1,0,1,0
3964,0,1,1,0,1,1,1
3965,0,1,0,0,1,0,1
3966,2,1,1,1,0,0,0
3967,0,0,0,0,1,0,0
3968,1,1,1,0,1,1,0
3969,0,0,0,0,1,0,1
3970,0,0,1,0,0,0,0
3971,1,1,1,0,1,0,0
3972,1,1,0,0,1,0,0
3973,0,0,1,0,0,1,0
3974,1,1,1,0,0,1,0
3975,0,0,0,0,0,0,1
3976,1,1,1,0,0,0,1
3977,0,0,1,0,0,1,1
3978,0,1,0,1,0,0,0
3979,0,0,1,0,1,0,0
3980,1,1,1,1,0,1,0
3981,1,0,1,0,0,0,1
3982,0,1,0,0,1,0,0
3983,0,0,0,1,0,0,0
3984,0,0,0,1,1,0,1
3985,1,1,0,0,0,0,0
3986,0,0,0,0,0,0,0
3987,1,0,1,1,0,1,1
3988,1,1,1,0,0,0,0
3989,1,1,0,0,0,0,0
3990,0,0,1,1,0,1,1
3991,1,1,0,1,0,0,1
3992,2,1,1,0,0,0,0
3993,0,0,0,0,0,0,1
3994,0,0,1,1,1,0,1
3995,0,0,0,1,0,0,1
3996,1,1,0,0,1,0,0
3997,1,1,1,0,0,0,0
3998,1,1,1,0,0,0,0
3999,1,1,0,0,1,1,0
4000,0,0,1,1,0,0,1
4001,1,1,1,0,0,0,1
4002,0,0,0,0,0,0,1
4003,1,0,1,0,1,0,1
4004,1,1,1,0,0,1,0
4005,1,1,0,0,0,0,0
4006,0,0,1,0,1,0,0
4007,0,0,0,0,0,0,1
4008,1,1,1,1,0,0,0
4009,1,0,1,1,0,1,1
4010,1,1,1,1,0,0,0
4011,0,0,0,1,0,0,0
4012,1,1,0,1,0,0,1
4013,1,1,1,1,0,0,0
4014,1,0,1,0,0,0,0
4015,0,0,0,0,0,1,0
4016,1,1,1,1,0,1,0
4017,0,1,0,1,0,0,1
4018,1,1,1,1,0,1,0
4019,0,0,0,0,0,0,1
4020,1,1,1,0,0,0,0
4021,1,1,1,1,0,0,0
4022,0,0,0,0,0,0,1
4023,1,1,0,0,0,0,1
4024,1,1,1,0,0,0,0
4025,2,1,0,0,1,1,1
4026,1,1,0,0,0,0,0
4027,0,0,0,1,0,0,0
4028,1,1,0,0,1,0,0
4029,0,0,0,0,0,0,1
4030,1,1,1,0,0,0,1
4031,1,1,1,0,0,0,1
4032,0,0,0,0,0,0,0
4033,0,0,0,0,1,0,0
4034,0,0,1,1,1,0,0
4035,1,1,1,0,1,0,0
4036,0,0,0,0,0,0,1
4037,1,1,1,1,0,0,1
4038,1,1,1,0,0,0,0
4039,1,0,0,0,1,0,1
4040,2,1,0,1,0,1,0
4041,0,0,0,0,0,0,0
4042,1,1,0,1,1,0,1
4043,1,0,1,1,0,0,1
4044,1,1,1,1,0,0,0
4045,1,1,0,0,0,1,1
4046,1,1,1,0,1,0,1
4047,0,0,1,0,0,0,1
4048,1,0,1,0,0,1,1
4049,1,1,1,1,0,0,0
4050,1,1,1,0,0,0,1
4051,1,1,1,0,0,0,0
4052,1,2,0,0,1,0,1
4053,0,0,1,0,0,0,0
4054,2,1,0,0,0,0,0
4055,1,1,0,0,1,0,0
4056,0,0,1,0,1,1,1
4057,1,1,0,0,0,0,0
4058,0,0,1,0,1,0,0
4059,1,1,0,0,1,1,1
4060,0,1,0,0,0,0,1
4061,0,0,0,1,0,0,0
4062,1,1,1,1,0,0,0
4063,0,0,1,0,1,0,0
4064,0,0,0,0,0,0,1
4065,1,0,1,1,0,0,0
4066,1,1,1,0,0,0,1
4067,1,0,0,0,0,0,0
4068,1,1,1,0,0,0,0
4069,1,0,1,1,0,1,0
4070,1,1,0,0,0,0,1
4071,0,0,1,0,1,0,0
4072,1,0,0,0,1,0,0
4073,1,1,1,0,0,1,0
4074,1,1,0,1,0,0,0
4075,1,1,1,1,0,0,0
4076,1,1,1,0,0,1,0
4077,0,0,0,0,0,0,1
4078,0,0,0,1,1,1,0
4079,0,0,1,1,0,0,0
4080,1,1,0,0,0,0,0
4081,1,0,1,0,0,0,0
4082,1,1,1,0,1,0,0
4083,1,1,1,1,0,0,0
4084,0,0,0,0,1,0,0
4085,1,1,1,1,1,0,0
4086,0,0,1,0,1,1,0
4087,1,1,1,0,0,0,0
4088,1,1,1,0,0,0,0
4089,1,0,0,0,1,0,0
4090,1,1,0,0,1,0,0
4091,0,0,1,0,0,0,1
4092,0,1,0,1,1,0,1
4093,0,0,1,0,0,0,0
4094,0,0,0,0,1,0,1
4095,1,1,0,0,0,1,1
4096,0,0,0,0,0,1,1
4097,1,1,1,0,0,0,0
4098,1,1,1,1,0,0,0
4099,1,1,0,1,0,0,0
4100,1,1,0,1,0,0,1
4101,1,1,1,0,0,0,0
4102,1,2,1,0,0,1,0
4103,1,1,2,0,1,1,0
4104,1,0,1,0,0,0,1
4105,1,1,0,0,0,0,0
4106,1,0,0,0,0,0,1
4107,0,0,0,0,0,0,0
4108,0,0,0,0,1,1,0
4109,0,0,1,0,1,0,1
4110,1,1,1,0,0,1,1
4111,0,0,0,1,0,0,1
4112,1,1,1,0,0,0,0
4113,1,1,1,0,0,0,0
4114,1,1,0,0,0,0,0
4115,0,0,0,0,1,0,0
4116,2,1,1,0,0,0,0
4117,0,0,1,1,1,1,0
4118,1,1,1,0,0,0,0
4119,1,1,1,0,1,0,0
4120,1,1,1,1,0,0,0
4121,0,1,0,0,0,0,1
4122,0,0,0,0,0,0,1
4123,0,0,0,1,0,0,0
4124,1,1,0,0,0,0,0
4125,1,1,1,1,0,0,0
4126,1,1,1,0,0,0,1
4127,1,1,0,0,0,0,1
4128,1,1,0,1,1,0,1
4129,0,0,0,0,0,0,1
4130,0,0,0,0,1,0,1
