,,,,,,,,,,,,s1,s2,s3,s4,s5,s6
1,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.04999254449254449,0.22166666666666668
1,0,1,1,0,0,1,1,1,1,0,1,0.006666666666666666,0.007792022792022791,0.000754985754985755,0.0,0.05583371066389934,0.135
1,0,1,1,0,0,1,1,1,1,1,0,0.0003076923076923077,0.0,0.011861471861471861,0.04,0.02,0.10490262249827467
1,0,1,1,0,0,1,1,1,1,1,1,0.0,0.0,0.01,0.0,0.02,0.035
1,0,1,1,0,1,0,0,0,0,0,0,0.0,0.1561495171495172,0.0,0.0,0.1561495171495172,0.0
1,0,1,1,0,1,0,0,0,0,0,1,0.1778267973856209,0.42684721161191747,0.0,0.0,0.06346392496392497,0.0
1,0,1,1,0,1,0,0,0,0,1,0,0.0990909090909091,0.25560245310245316,0.0,0.0,0.043844877344877346,0.0
1,0,1,1,0,1,0,0,0,0,1,1,0.08242424242424243,0.13579292929292927,0.0,0.0,0.03336868686868687,0.0
1,0,1,1,0,1,0,0,0,1,0,0,0.2188073593073593,0.2683840048840048,0.0,0.0,0.16273681873681878,0.0
1,0,1,1,0,1,0,0,0,1,0,1,0.28061034716917066,0.4536690009337069,0.0,0.0,0.10266233766233768,0.0
1,0,1,1,0,1,0,0,0,1,1,0,0.16819047619047617,0.2851688311688311,0.0,0.0,0.060138528138528144,0.0
1,0,1,1,0,1,0,0,0,1,1,1,0.14616666666666667,0.2069545454545455,0.0,0.0,0.04942424242424243,0.0
1,0,1,1,0,1,0,0,1,0,0,0,0.07333333333333333,0.13712210012210016,0.0,0.0,0.07843162393162392,0.0
1,0,1,1,0,1,0,0,1,0,0,1,0.2705,0.4711349206349205,0.0,0.0,0.04867115251897862,0.0
1,0,1,1,0,1,0,0,1,0,1,0,0.321988455988456,0.412599567099567,0.0,0.0,0.04027777777777779,0.0
1,0,1,1,0,1,0,0,1,0,1,1,0.27116366966366967,0.3553938283938284,0.0,0.025904761904761906,0.016944444444444443,0.0
1,0,1,1,0,1,0,0,1,1,0,0,0.12222222222222222,0.14841647241647243,0.0,0.0,0.36179309579309576,0.009564213564213563
1,0,1,1,0,1,0,0,1,1,0,1,0.2747272727272727,0.3643939393939394,0.0,0.0,0.32686956521739136,0.0
1,0,1,1,0,1,0,0,1,1,1,0,0.20728138528138526,0.28228138528138524,0.0,0.0,0.17633333333333334,0.0
1,0,1,1,0,1,0,0,1,1,1,1,0.24865501165501164,0.32332167832167835,0.0,0.0,0.16133333333333333,0.0
1,0,1,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.18977777777777777,0.0
1,0,1,1,0,1,0,1,0,0,0,1,0.03214285714285715,0.05095238095238095,0.0,0.0,0.1132777777777778,0.0
1,0,1,1,0,1,0,1,0,0,1,0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0
1,0,1,1,0,1,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1,1,0,1,0,1,0,1,0,0,0.12943939393939394,0.01593939393939394,0.06,0.0,0.2606748361642694,0.010280936297964161
1,0,1,1,0,1,0,1,0,1,0,1,0.1411060606060606,0.04593939393939394,0.06,0.0,0.20334772537404117,0.00343859649122807
1,0,1,1,0,1,0,1,0,1,1,0,0.08193939393939395,0.02593939393939394,0.06,0.0,0.08685375494071146,0.0
1,0,1,1,0,1,0,1,0,1,1,1,0.06527272727272727,0.009272727272727273,0.06,0.0,0.08163636363636365,0.0
1,0,1,1,0,1,0,1,1,0,0,0,0.04222222222222222,0.03333333333333333,0.0,0.0,0.14047899159663865,0.0
1,0,1,1,0,1,0,1,1,0,0,1,0.06666666666666667,0.06790234588106928,0.0003846153846153846,0.02,0.2557082846231782,0.0
1,0,1,1,0,1,0,1,1,0,1,0,0.03,0.03,0.0,0.0,0.02,0.0
1,0,1,1,0,1,0,1,1,0,1,1,0.029230769230769234,0.029230769230769234,0.0,0.0,0.06,0.0
1,0,1,1,0,1,0,1,1,1,0,0,0.02422222222222222,0.015333333333333332,0.04,0.0,0.3352388754961106,0.0061658692185007965
1,0,1,1,0,1,0,1,1,1,0,1,0.04866666666666667,0.04905128205128206,0.04038461538461538,0.0,0.36125641025641025,0.0013333333333333333
1,0,1,1,0,1,0,1,1,1,1,0,0.032,0.032,0.04,0.0,0.14721739130434783,0.0
1,0,1,1,0,1,0,1,1,1,1,1,0.017897435897435896,0.017897435897435896,0.04,0.0,0.162,0.0
1,0,1,1,0,1,1,0,0,0,0,0,0.02,0.22322438672438671,0.0,0.0,0.31405772005772004,0.0075
1,0,1,1,0,1,1,0,0,0,0,1,0.09057282913165267,0.3457981495628554,0.0,0.0,0.31675613275613274,0.0
1,0,1,1,0,1,1,0,0,0,1,0,0.04787878787878788,0.13963492063492064,0.0,0.0,0.09275613275613276,0.0
1,0,1,1,0,1,1,0,0,0,1,1,0.04787878787878788,0.12777777777777777,0.0,0.0,0.0898989898989899,0.0
1,0,1,1,0,1,1,0,0,1,0,0,0.11333333333333333,0.22477994227994227,0.0,0.0,0.2630829725829726,0.009166666666666667
1,0,1,1,0,1,1,0,0,1,0,1,0.19938235294117646,0.34128227654698245,0.0,0.0,0.319948051948052,0.006666666666666666
1,0,1,1,0,1,1,0,0,1,1,0,0.08283333333333336,0.15114502164502164,0.0,0.0,0.10494805194805194,0.0
1,0,1,1,0,1,1,0,0,1,1,1,0.11033333333333335,0.15578787878787878,0.02,0.0,0.12209090909090908,0.0
1,0,1,1,0,1,1,0,1,0,0,0,0.08769444444444446,0.16946825396825396,0.0,0.053,0.2091388888888889,0.035
1,0,1,1,0,1,1,0,1,0,0,1,0.1581388888888889,0.29616666666666663,0.0,0.053,0.1924722222222222,0.01
1,0,1,1,0,1,1,0,1,0,1,0,0.07691666666666666,0.10344444444444445,0.0,0.0,0.07069444444444445,0.08
1,0,1,1,0,1,1,0,1,0,1,1,0.07208333333333333,0.11333333333333333,0.0,0.013333333333333332,0.050694444444444445,0.08
1,0,1,1,0,1,1,0,1,1,0,0,0.10003330376091568,0.12286070231592618,0.0,0.005,0.2949468595252177,0.020092103584640898
1,0,1,1,0,1,1,0,1,1,0,1,0.14988247863247864,0.20571134421134424,0.0,0.005,0.24158333333333334,0.006666666666666666
1,0,1,1,0,1,1,0,1,1,1,0,0.07764393939393939,0.1083939393939394,0.0,0.0,0.15425,0.06
1,0,1,1,0,1,1,0,1,1,1,1,0.11072086247086248,0.1407315462315462,0.0,0.0,0.14425000000000002,0.06
1,0,1,1,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.03333333333333333,0.030863358863358864,0.06453169053169054
1,0,1,1,0,1,1,1,0,0,0,1,0.01,0.016666666666666666,0.0,0.039714285714285716,0.02596825396825397,0.054461760461760454
1,0,1,1,0,1,1,1,0,0,1,0,0.0,0.0,0.03486253006253006,0.023214285714285715,0.017523809523809525,0.03432539682539683
1,0,1,1,0,1,1,1,0,0,1,1,0.0,0.0,0.01,0.023214285714285715,0.017523809523809525,0.030825396825396825
1,0,1,1,0,1,1,1,0,1,0,0,0.009272727272727273,0.009272727272727273,0.04,0.0,0.08956882931882931,0.05118104118104117
1,0,1,1,0,1,1,1,0,1,0,1,0.01927272727272727,0.02593939393939394,0.04,0.0,0.06616963591963593,0.041111111111111105
1,0,1,1,0,1,1,1,0,1,1,0,0.009272727272727273,0.009272727272727273,0.06264030784030784,0.0,0.032303030303030306,0.02361111111111111
1,0,1,1,0,1,1,1,0,1,1,1,0.009272727272727273,0.009272727272727273,0.05,0.0,0.032303030303030306,0.021111111111111112
1,0,1,1,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.03333333333333333,0.035763720607174115,0.23133333333333334
1,0,1,1,0,1,1,1,1,0,0,1,0.006666666666666666,0.011163731668770861,0.006470432380206816,0.039714285714285716,0.04864396641248603,0.113
1,0,1,1,0,1,1,1,1,0,1,0,0.0,0.0,0.014083694083694085,0.030833333333333334,0.008,0.1105
1,0,1,1,0,1,1,1,1,0,1,1,0.0,0.0,0.01,0.010833333333333335,0.008,0.063
1,0,1,1,0,1,1,1,1,1,0,0,0.002,0.002,0.04,0.0,0.12682664829366366,0.12813105558388577
1,0,1,1,0,1,1,1,1,1,0,1,0.008666666666666666,0.009792022792022792,0.040754985754985755,0.0,0.12590195809946264,0.07662162162162162
1,0,1,1,0,1,1,1,1,1,1,0,0.002,0.002,0.051861471861471865,0.02,0.042,0.0775
1,0,1,1,0,1,1,1,1,1,1,1,0.002,0.002,0.05,0.0,0.042,0.035
1,0,1,1,1,0,0,0,0,0,0,0,0.05464680580395674,0.10906526556433686,0.0046970710788041,0.00974025974025974,0.007573410196361016,0.006181121853253001
1,0,1,1,1,0,0,0,0,0,0,1,0.1769075308284233,0.33559100421777915,0.0,0.005454545454545454,0.0,0.0
1,0,1,1,1,0,0,0,0,0,1,0,0.02683982683982684,0.198491341991342,0.00396103896103896,0.00974025974025974,0.0,0.002962962962962963
1,0,1,1,1,0,0,0,0,0,1,1,0.009666666666666667,0.038857142857142854,0.0,0.005454545454545454,0.0,0.0
1,0,1,1,1,0,0,0,0,1,0,0,0.02605134691341588,0.05445730389080143,0.0004081632653061224,0.0,0.0633976833976834,0.0005405405405405405
1,0,1,1,1,0,0,0,0,1,0,1,0.08489959432048683,0.15348782961460444,0.0,0.0,0.06,0.0
1,0,1,1,1,0,0,0,0,1,1,0,0.0,0.20600000000000002,0.0,0.0,0.02,0.0
1,0,1,1,1,0,0,0,0,1,1,1,0.0,0.05333333333333333,0.0,0.0,0.02,0.0
1,0,1,1,1,0,0,0,1,0,0,0,0.09694444444444443,0.34102380952380945,0.0,0.00857142857142857,0.0,0.1545185185185185
1,0,1,1,1,0,0,0,1,0,0,1,0.141,0.23566666666666666,0.0,0.022787878787878788,0.0,0.03333333333333333
1,0,1,1,1,0,0,0,1,0,1,0,0.28338744588744585,0.397077922077922,0.0,0.00857142857142857,0.0,0.06629629629629628
1,0,1,1,1,0,0,0,1,0,1,1,0.2142965367965368,0.2969155844155844,0.0,0.027359307359307358,0.0,0.03
1,0,1,1,1,0,0,0,1,1,0,0,0.051416809786375,0.16557636530462616,0.0,0.00857142857142857,0.20111593736593736,0.06492546117546118
1,0,1,1,1,0,0,0,1,1,0,1,0.1417179487179487,0.18938461538461537,0.0,0.0,0.247,0.03333333333333333
1,0,1,1,1,0,0,0,1,1,1,0,0.12539385614385615,0.27816766566766565,0.0,0.00857142857142857,0.1,0.03333333333333333
1,0,1,1,1,0,0,0,1,1,1,1,0.13515734265734267,0.201490675990676,0.0,0.0,0.132,0.03
1,0,1,1,1,0,0,1,0,0,0,0,0.11079365079365079,0.0009090909090909091,0.0,0.10044444444444446,0.06312255783432254,0.0453030303030303
1,0,1,1,1,0,0,1,0,0,0,1,0.04747619047619048,0.03186147186147186,0.06,0.03866666666666666,0.022775757575757574,0.013636363636363637
1,0,1,1,1,0,0,1,0,0,1,0,0.07441269841269842,0.004242424242424242,0.0,0.06304761904761905,0.010190476190476189,0.03974747474747475
1,0,1,1,1,0,0,1,0,0,1,1,0.028333333333333335,0.004242424242424242,0.02,0.012222222222222223,0.0,0.02474747474747475
1,0,1,1,1,0,0,1,0,1,0,0,0.006666666666666666,0.0009090909090909091,0.0,0.0,0.04923626373626374,0.010303030303030303
1,0,1,1,1,0,0,1,0,1,0,1,0.03,0.017575757575757574,0.0,0.0,0.03238095238095238,0.0036363636363636364
1,0,1,1,1,0,0,1,0,1,1,0,0.0,0.0009090909090909091,0.0,0.0,0.02,0.0036363636363636364
1,0,1,1,1,0,0,1,0,1,1,1,0.0,0.0009090909090909091,0.0,0.0,0.02,0.0036363636363636364
1,0,1,1,1,0,0,1,1,0,0,0,0.13366666666666668,0.09,0.0,0.03866666666666666,0.019575757575757573,0.039999999999999994
1,0,1,1,1,0,0,1,1,0,0,1,0.10033333333333333,0.09666666666666666,0.02,0.025333333333333333,0.09624242424242425,0.01
1,0,1,1,1,0,0,1,1,0,1,0,0.06499999999999999,0.03333333333333333,0.0,0.016666666666666666,0.003333333333333333,0.016666666666666666
1,0,1,1,1,0,0,1,1,0,1,1,0.03833333333333333,0.04,0.0,0.01,0.06,0.0
1,0,1,1,1,0,0,1,1,1,0,0,0.06333333333333332,0.05,0.0,0.0,0.04666666666666667,0.029999999999999995
1,0,1,1,1,0,0,1,1,1,0,1,0.05,0.05666666666666667,0.0,0.0,0.06666666666666667,0.01
1,0,1,1,1,0,0,1,1,1,1,0,0.026666666666666665,0.013333333333333332,0.0,0.0,0.02,0.007619047619047619
1,0,1,1,1,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.04,0.0
1,0,1,1,1,0,1,0,0,0,0,0,0.02843931930138827,0.5658202716823406,0.0007142857142857143,0.0021428571428571425,0.16,0.005
1,0,1,1,1,0,1,0,0,0,0,1,0.07742340384429634,0.48710687723365204,0.0,0.0,0.2,0.0
1,0,1,1,1,0,1,0,0,0,1,0,0.009285714285714286,0.30916666666666665,0.0007142857142857143,0.0021428571428571425,0.04,0.0
1,0,1,1,1,0,1,0,0,0,1,1,0.009666666666666667,0.21600000000000003,0.0,0.0,0.04,0.0
1,0,1,1,1,0,1,0,0,1,0,0,0.04915360501567398,0.349153605015674,0.02,0.0,0.15071428571428572,0.015238095238095238
1,0,1,1,1,0,1,0,0,1,0,1,0.09489959432048682,0.34348782961460445,0.06,0.0,0.145,0.006666666666666666
1,0,1,1,1,0,1,0,0,1,1,0,0.02,0.2293333333333333,0.02,0.0,0.06,0.0
1,0,1,1,1,0,1,0,0,1,1,1,0.02,0.16666666666666669,0.08,0.0,0.04,0.0
1,0,1,1,1,0,1,0,1,0,0,0,0.07633333333333332,0.36300000000000004,0.0,0.04633333333333333,0.14,0.07500000000000001
1,0,1,1,1,0,1,0,1,0,0,1,0.07066666666666667,0.3345,0.0,0.050333333333333334,0.12,0.013333333333333332
1,0,1,1,1,0,1,0,1,0,1,0,0.055,0.24916666666666665,0.0,0.0,0.04,0.12
1,0,1,1,1,0,1,0,1,0,1,1,0.06333333333333332,0.24638888888888885,0.0,0.013333333333333332,0.02,0.08
1,0,1,1,1,0,1,0,1,1,0,0,0.027222222222222224,0.24444444444444438,0.0,0.005,0.21682539682539684,0.04246031746031746
1,0,1,1,1,0,1,0,1,1,0,1,0.063,0.2365,0.0,0.005,0.192,0.01
1,0,1,1,1,0,1,0,1,1,1,0,0.02,0.18033333333333335,0.0,0.0,0.12,0.105
1,0,1,1,1,0,1,0,1,1,1,1,0.052000000000000005,0.1758333333333333,0.0,0.0,0.132,0.08
1,0,1,1,1,0,1,1,0,0,0,0,0.0,0.018704375689669806,0.0,0.027166666666666662,0.014698634698634699,0.06620062943592356
1,0,1,1,1,0,1,1,0,0,0,1,0.01,0.02870437568966981,0.0,0.024,0.012880452880452881,0.05407941731471142
1,0,1,1,1,0,1,1,0,0,1,0,0.0,0.01078770902300314,0.03761877234438904,0.027166666666666662,0.006213786213786214,0.04621790747951739
1,0,1,1,1,0,1,1,0,0,1,1,0.0,0.01078770902300314,0.01129032258064516,0.013999999999999999,0.006213786213786214,0.043717907479517384
1,0,1,1,1,0,1,1,0,1,0,0,0.0,0.0009090909090909091,0.0,0.0,0.031841491841491834,0.032447552447552444
1,0,1,1,1,0,1,1,0,1,0,1,0.01,0.017575757575757574,0.0,0.0,0.030023310023310018,0.026993006993006993
1,0,1,1,1,0,1,1,0,1,1,0,0.0,0.0009090909090909091,0.02521733865263277,0.0,0.023356643356643354,0.02449300699300699
1,0,1,1,1,0,1,1,0,1,1,1,0.0,0.0009090909090909091,0.01,0.0,0.023356643356643354,0.02199300699300699
1,0,1,1,1,0,1,1,1,0,0,0,0.0,0.024265873015873015,0.0,0.013999999999999999,0.0,0.23487301587301587
1,0,1,1,1,0,1,1,1,0,0,1,0.0,0.024265873015873015,0.0,0.01,0.0,0.16487301587301587
1,0,1,1,1,0,1,1,1,0,1,0,0.0005128205128205128,0.006349206349206349,0.013151794442117021,0.054000000000000006,0.0,0.08898120300751879
1,0,1,1,1,0,1,1,1,0,1,1,0.0,0.006349206349206349,0.01129032258064516,0.01,0.0,0.0664812030075188
1,0,1,1,1,0,1,1,1,1,0,0,0.0,0.016666666666666666,0.0,0.0,0.02,0.13571341833636916
1,0,1,1,1,0,1,1,1,1,0,1,0.026111111111111113,0.016666666666666666,0.0,0.0,0.02,0.12666666666666665
1,0,1,1,1,0,1,1,1,1,1,0,0.0,0.0,0.011861471861471861,0.04,0.02,0.06869172521467604
1,0,1,1,1,0,1,1,1,1,1,1,0.011666666666666665,0.0,0.01,0.0,0.02,0.04
1,0,1,1,1,1,0,0,0,0,0,0,0.012023809523809523,0.07801587301587302,0.03,0.005357142857142857,0.009444444444444445,0.0
1,0,1,1,1,1,0,0,0,0,0,1,0.08171568627450981,0.19615312791783382,0.01,0.007954545454545454,0.0044444444444444444,0.0
1,0,1,1,1,1,0,0,0,0,1,0,0.09406926406926408,0.21422799422799424,0.03,0.002857142857142857,0.0044444444444444444,0.0
1,0,1,1,1,1,0,0,0,0,1,1,0.06954545454545455,0.09232323232323232,0.01,0.005454545454545454,0.0044444444444444444,0.0
1,0,1,1,1,1,0,0,0,1,0,0,0.09628282828282828,0.11294949494949494,0.01,0.0,0.07155555555555555,0.0
1,0,1,1,1,1,0,0,0,1,0,1,0.11344295900178251,0.15303119429590015,0.01,0.0,0.066,0.0
1,0,1,1,1,1,0,0,0,1,1,0,0.09883838383838384,0.19150505050505046,0.01,0.0,0.023333333333333334,0.0
1,0,1,1,1,1,0,0,0,1,1,1,0.07772727272727273,0.10772727272727273,0.01,0.0,0.023333333333333334,0.0
1,0,1,1,1,1,0,0,1,0,0,0,0.0673015873015873,0.11468253968253966,0.0,0.002857142857142857,0.0044444444444444444,0.052222222222222225
1,0,1,1,1,1,0,0,1,0,0,1,0.08766666666666666,0.1501111111111111,0.0,0.009454545454545455,0.0044444444444444444,0.01
1,0,1,1,1,1,0,0,1,0,1,0,0.26241125541125543,0.34756998556998553,0.0,0.002857142857142857,0.0044444444444444444,0.01
1,0,1,1,1,1,0,0,1,0,1,1,0.1787207792207792,0.23911760461760462,0.0,0.027359307359307358,0.0044444444444444444,0.01
1,0,1,1,1,1,0,0,1,1,0,0,0.06983838383838385,0.07904473304473306,0.0,0.0,0.20704761904761904,0.017301587301587304
1,0,1,1,1,1,0,0,1,1,0,1,0.11306060606060604,0.13106060606060604,0.0,0.0,0.18466666666666665,0.01
1,0,1,1,1,1,0,0,1,1,1,0,0.1811147186147186,0.2514480519480519,0.0,0.0,0.08333333333333334,0.01
1,0,1,1,1,1,0,0,1,1,1,1,0.14825757575757575,0.17992424242424243,0.0,0.0,0.08333333333333334,0.01
1,0,1,1,1,1,0,1,0,0,0,0,0.03738095238095238,0.01,0.01,0.00857142857142857,0.08771428571428572,0.03166666666666666
1,0,1,1,1,1,0,1,0,0,0,1,0.027142857142857146,0.04095238095238095,0.07,0.0,0.048666666666666664,0.01
1,0,1,1,1,1,0,1,0,0,1,0,0.04166666666666667,0.02666666666666667,0.01,0.0,0.0,0.025
1,0,1,1,1,1,0,1,0,0,1,1,0.01,0.01,0.03,0.0,0.0,0.01
1,0,1,1,1,1,0,1,0,1,0,0,0.061000000000000006,0.021666666666666664,0.07,0.0,0.11504761904761905,0.006666666666666666
1,0,1,1,1,1,0,1,0,1,0,1,0.051,0.03166666666666667,0.07,0.0,0.08838095238095237,0.0
1,0,1,1,1,1,0,1,0,1,1,0,0.03766666666666667,0.03166666666666667,0.07,0.0,0.036000000000000004,0.0
1,0,1,1,1,1,0,1,0,1,1,1,0.021,0.015,0.07,0.0,0.036000000000000004,0.0
1,0,1,1,1,1,0,1,1,0,0,0,0.07333333333333333,0.03333333333333333,0.0,0.0,0.05304761904761904,0.03
1,0,1,1,1,1,0,1,1,0,0,1,0.03,0.02,0.02,0.02,0.10971428571428571,0.006666666666666666
1,0,1,1,1,1,0,1,1,0,1,0,0.05333333333333333,0.03,0.0,0.0,0.0,0.016666666666666666
1,0,1,1,1,1,0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.04,0.0
1,0,1,1,1,1,0,1,1,1,0,0,0.04833333333333333,0.018333333333333333,0.04,0.0,0.17333333333333337,0.02
1,0,1,1,1,1,0,1,1,1,0,1,0.035,0.025,0.04,0.0,0.17333333333333337,0.006666666666666666
1,0,1,1,1,1,0,1,1,1,1,0,0.04833333333333333,0.035,0.04,0.0,0.08,0.006666666666666666
1,0,1,1,1,1,0,1,1,1,1,1,0.005,0.005,0.04,0.0,0.1,0.0
1,0,1,1,1,1,1,0,0,0,0,0,0.01,0.40111111111111114,0.03,0.0,0.12444444444444444,0.005
1,0,1,1,1,1,1,0,0,0,0,1,0.045572829131652656,0.3317007469654529,0.01,0.02,0.16444444444444442,0.0
1,0,1,1,1,1,1,0,0,0,1,0,0.04787878787878788,0.26732323232323235,0.03,0.0,0.044444444444444446,0.0
1,0,1,1,1,1,1,0,0,0,1,1,0.04954545454545455,0.18232323232323233,0.01,0.0,0.044444444444444446,0.0
1,0,1,1,1,1,1,0,0,1,0,0,0.059393939393939395,0.26939393939393935,0.01,0.0,0.14833333333333334,0.006666666666666666
1,0,1,1,1,1,1,0,0,1,0,1,0.10044295900178253,0.2940311942959002,0.05,0.0,0.12833333333333333,0.006666666666666666
1,0,1,1,1,1,1,0,0,1,1,0,0.04939393939393939,0.1953939393939394,0.01,0.0,0.06333333333333332,0.0
1,0,1,1,1,1,1,0,0,1,1,1,0.04939393939393939,0.1593939393939394,0.07,0.0,0.04333333333333333,0.0
1,0,1,1,1,1,1,0,1,0,0,0,0.049249999999999995,0.22411111111111112,0.0,0.033,0.13069444444444445,0.045
1,0,1,1,1,1,1,0,1,0,0,1,0.056916666666666664,0.22644444444444445,0.0,0.057,0.13069444444444445,0.01
1,0,1,1,1,1,1,0,1,0,1,0,0.05791666666666667,0.1961111111111111,0.0,0.0,0.050694444444444445,0.06
1,0,1,1,1,1,1,0,1,0,1,1,0.06625,0.195,0.0,0.013333333333333332,0.030694444444444448,0.06
1,0,1,1,1,1,1,0,1,1,0,0,0.05286616161616161,0.16383838383838384,0.0,0.005,0.20069444444444445,0.013888888888888888
1,0,1,1,1,1,1,0,1,1,0,1,0.07664393939393939,0.16894949494949493,0.0,0.005,0.14958333333333335,0.006666666666666666
1,0,1,1,1,1,1,0,1,1,1,0,0.05564393939393939,0.1563939393939394,0.0,0.0,0.10958333333333332,0.065
1,0,1,1,1,1,1,0,1,1,1,1,0.07564393939393939,0.13161616161616163,0.0,0.0,0.08958333333333332,0.06
1,0,1,1,1,1,1,1,0,0,0,0,0.0,0.013529411764705884,0.01,0.004,0.004675324675324675,0.02833460656990069
1,0,1,1,1,1,1,1,0,0,0,1,0.01,0.03019607843137255,0.01,0.034,0.002857142857142857,0.022880061115355232
1,0,1,1,1,1,1,1,0,0,1,0,0.0,0.013529411764705884,0.041687926887926885,0.014833333333333334,0.002857142857142857,0.0217436974789916
1,0,1,1,1,1,1,1,0,0,1,1,0.0,0.013529411764705884,0.02,0.014833333333333334,0.002857142857142857,0.019243697478991597
1,0,1,1,1,1,1,1,0,1,0,0,0.0,0.01,0.05,0.0,0.023068181818181818,0.015454545454545453
1,0,1,1,1,1,1,1,0,1,0,1,0.01,0.02666666666666667,0.05,0.0,0.02125,0.01
1,0,1,1,1,1,1,1,0,1,1,0,0.0,0.01,0.0716879268879269,0.0,0.02,0.0125
1,0,1,1,1,1,1,1,0,1,1,1,0.0,0.01,0.06,0.0,0.02,0.01
1,0,1,1,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.011547619047619046,0.13566666666666666
1,0,1,1,1,1,1,1,1,0,0,1,0.0,0.0,0.0,0.04,0.011547619047619046,0.07233333333333333
1,0,1,1,1,1,1,1,1,0,1,0,0.0,0.0,0.011861471861471861,0.030833333333333334,0.0,0.0415
1,0,1,1,1,1,1,1,1,0,1,1,0.0,0.0,0.01,0.010833333333333335,0.0,0.039
1,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.04,0.0,0.025833333333333333,0.05833333333333333
1,0,1,1,1,1,1,1,1,1,0,1,0.01611111111111111,0.0,0.04,0.0,0.025833333333333333,0.05833333333333333
1,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.051861471861471865,0.02,0.02,0.0375
1,0,1,1,1,1,1,1,1,1,1,1,0.005,0.0,0.05,0.0,0.02,0.035
1,1,0,0,0,0,0,0,0,0,0,0,0.05935303126894199,0.014357818525624826,0.3551705038487238,0.15350456309892802,0.0857615945789233,0.09854085674594709
1,1,0,0,0,0,0,0,0,0,0,1,0.019232989478900217,0.0,0.28609341361139906,0.10298440044967153,0.1420969185240334,0.011974568381785717
1,1,0,0,0,0,0,0,0,0,1,0,0.045945463865050516,0.0036631338228923344,0.35082308344130797,0.13184626118564383,0.0,0.06716941206957067
1,1,0,0,0,0,0,0,0,0,1,1,0.14620369611468678,0.0,0.2942624095031215,0.0,0.0,0.07430592120298002
1,1,0,0,0,0,0,0,0,1,0,0,0.0472934593628606,0.004844497847379526,0.30561064982392155,0.0,0.12067553398235153,0.06657155820711134
1,1,0,0,0,0,0,0,0,1,0,1,0.13374793445886457,0.0,0.30848561374238437,0.0,0.05549975183205093,0.0
1,1,0,0,0,0,0,0,0,1,1,0,0.10103326898025149,0.0,0.34524607710844857,0.0,0.0,0.09292716921222192
1,1,0,0,0,0,0,0,0,1,1,1,0.04262097865940371,0.0,0.1572289533347408,0.0,0.003472222222222222,0.03814789666236535
1,1,0,0,0,0,0,0,1,0,0,0,0.021980876764750426,0.013588221613575842,0.0,0.13836632892225695,0.12177643955105723,0.05329347793653945
1,1,0,0,0,0,0,0,1,0,0,1,0.032854938870871375,0.02431395197287123,0.0,0.23307877830642826,0.036871282554203855,0.0
1,1,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.05492274037053711,0.0,0.09402091930600909
1,1,0,0,0,0,0,0,1,0,1,1,0.0,0.05259841001791466,0.0,0.20038572126188228,0.0,0.0
1,1,0,0,0,0,0,0,1,1,0,0,0.014307403401272997,0.013233880629178794,0.0,0.0,0.0573677725605988,0.07260509252630838
1,1,0,0,0,0,0,0,1,1,0,1,0.0,0.05719539868286787,0.0,0.0,0.05523455841851642,0.0
1,1,0,0,0,0,0,0,1,1,1,0,0.08461182785671278,0.08461182785671278,0.0,0.0,0.0,0.0
1,1,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.13550299691708356,0.3025527482493427,0.06134941606381235,0.0
1,1,0,0,0,0,0,1,0,0,0,1,0.009126030720791841,0.0,0.15056883897791487,0.16022691750442003,0.0638051131618356,0.003977913035213545
1,1,0,0,0,0,0,1,0,0,1,0,0.003342783468463959,0.00023503875968992248,0.08231007403963866,0.6231494335845551,0.0,0.046868050259007206
1,1,0,0,0,0,0,1,0,0,1,1,0.0649019635335425,0.0,0.07970153410401089,0.28018207282913166,0.0,0.024516483516483518
1,1,0,0,0,0,0,1,0,1,0,0,0.005997269101752686,0.0005070908780095442,0.03681737970234873,0.007142857142857143,0.0337912885371442,0.01658499422208156
1,1,0,0,0,0,0,1,0,1,0,1,0.047644116805107516,0.0,0.129116849645023,0.007142857142857143,0.036091933453543355,0.008888888888888889
1,1,0,0,0,0,0,1,0,1,1,0,0.04479167647846596,0.0,0.12105440021589274,0.17155311355311353,0.02,0.029359517045746037
1,1,0,0,0,0,0,1,0,1,1,1,0.0404043799337917,0.0,0.05068449886096946,0.12714285714285714,0.02,0.01310832834362246
1,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.26927225552225553,0.0
